UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,JB08,DTM2000,NRLMSISE00
2023-05-06 15:24:57,6818980.9836701425,-644320.0348385763,627170.3318917903,-687.0566234445508,202.27559197303492,7575.794989953743,,,,2.955562621309582e-07,5.099338162839473e-08,1.551225761176056e-07,8.337948927931662e-13,7.970456751713077e-13,9.922382803512025e-13,1.1754452670429978e-12
2023-05-06 15:25:12,6807734.614283895,-641197.1184768714,740715.2189421956,-812.4285124585402,214.10400333981303,7563.173705224123,,,,2.4977759061073357e-07,5.682586312616422e-08,1.8144580893331153e-07,1.0020105481720011e-12,7.998141270306698e-13,1.0002995480512744e-12,1.184368499559955e-12
2023-05-06 15:25:27,6794609.225780909,-637897.2075025231,854055.0732993549,-937.580895348615,225.87381130424325,7548.458509860343,,,,2.9293038750211053e-07,5.076651388158382e-08,1.9207144830168943e-07,1.0067632438033407e-12,8.024946883321624e-13,1.0081508308937947e-12,1.1931017957665543e-12
2023-05-06 15:25:42,6779608.458898177,-634421.2135916846,967158.5256770691,-1062.4789686837912,237.58173567337025,7531.653447353032,,,,2.552924183163441e-07,5.1426946368060555e-08,1.6347396325500085e-07,8.249971177933011e-13,8.050865579318115e-13,1.0157638051625175e-12,1.201631609975833e-12
2023-05-06 15:25:57,6762736.302116432,-630770.0811260081,1079994.2492345741,-1187.087975222619,249.22450771863996,7512.7629564513745,,,,2.9806188983627635e-07,3.493026301537583e-08,1.94761798688603e-07,9.489180532636292e-13,8.075912694643584e-13,1.0231128018503251e-12,1.2099477240038964e-12
2023-05-06 15:26:12,6743997.438075362,-626944.8200653354,1192531.0138360886,-1311.3732656804864,260.79888376246896,7491.792263528616,,,,2.900375033476621e-07,3.894002276183528e-08,2.2450065362278337e-07,1.1128142245038368e-12,8.100082930411409e-13,1.0301694708933521e-12,1.2180369946291094e-12
2023-05-06 15:26:27,6723396.895618967,-622946.4727604857,1304737.6435890477,-1435.3002504874999,272.3016331450528,7468.746987172957,,,,2.593269652351182e-07,6.847822486832911e-08,2.351590393523395e-07,1.1896535194231145e-12,8.123394464256177e-13,1.0369087059395097e-12,1.2258897898162013e-12
2023-05-06 15:26:42,6700940.394249527,-618776.145548,1416583.082868773,-1558.834470975811,283.72955222673266,7443.633527208339,,,,1.366682216286108e-07,9.791952026994011e-08,2.6340748449094065e-07,1.5039562692481076e-12,8.145844719297009e-13,1.0433032897839061e-12,1.233493672417353e-12
2023-05-06 15:26:57,6676633.99762072,-614434.9766668972,1528036.3419765937,-1681.9415415691929,295.0794516691453,7416.458674884919,,,,2.2681088829301643e-07,6.455444723219017e-08,2.2201364857643568e-07,1.0890703172787653e-12,8.167454708689854e-13,1.0493299023332132e-12,1.2408398918778164e-12
2023-05-06 15:27:12,6650484.455333527,-609924.1679803887,1639066.5746499854,-1804.587238155861,306.3481723189636,7387.23000592201,,,,2.1072209754890991e-07,-1.7437448152080037e-09,7.766452903013032e-08,1.6542838232333047e-13,8.188224603894382e-13,1.0549637436927035e-12,1.2479170116509164e-12
