Unnamed: 0,UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,JB08,DTM2000,NRLMSISE00,latitude,longitude,altitude,nrlensys-00,NRLMSISE-00,AccelerometerDensity,EDR Density
2386,2021-03-19 07:56:27,8790.643942006489,562571.9353509409,-6846244.992845159,-1356.6809940122496,7464.257464781625,615.9355919461394,,,,-2.3065886499418212e-08,-3.4038742047215464e-08,2.263019815984535e-07,-7.16388928492688e-14,8.128409704572429e-14,1.0460191114861965e-13,1.27269506081753e-13,-85.32698338081931,151.7605601549371,512430.2883850991,1.120125e-13,1.1738094e-13,1.0223147e-13,
2387,2021-03-19 07:56:42,-11559.829342875511,674453.2568683965,-6836061.921401345,-1356.6532437663975,7452.909682440175,741.7798820563576,,,,1.3445375427606487e-08,-5.4405903004983713e-08,3.540061523921168e-07,-1.3805726806180656e-13,8.188989024022358e-14,1.051985093046301e-13,1.290482727047446e-13,-84.39941986956882,153.81031263839816,512304.62809490546,1.1344505e-13,1.187962e-13,9.8466463e-14,
2388,2021-03-19 07:56:57,-31907.087189450507,786148.9687472393,-6823992.590556145,-1356.252240613816,7439.510591572463,867.4254510283284,,,,-4.994237148836511e-09,-5.6416713745122144e-08,2.670951531058563e-07,-1.5479665782014341e-13,8.248532567923333e-14,1.0580823179834753e-13,1.3075694705200314e-13,-83.46638096483595,155.26002189901277,512169.70046839974,1.1482221e-13,1.2015206e-13,8.7541455e-14,
2389,2021-03-19 07:57:12,-52245.5313384746,897628.3364797258,-6810040.324043853,-1355.478087592602,7424.063776177609,992.8379552329478,,,,4.3768417778977664e-08,-2.066341806550298e-07,2.4759268413276914e-07,-1.1448325707979525e-12,8.308181601141008e-14,1.0643221992967689e-13,1.3239198773977574e-13,-82.52988963193462,156.3326523828351,512025.6812461259,1.1613982e-13,1.2144455e-13,8.0212449e-14,
2390,2021-03-19 07:57:27,-72569.5648839417,1008860.6631331134,-6794208.788826099,-1354.3309542828008,7406.573186632021,1117.9830969145494,,,,-8.951684490887679e-09,-1.1848202086106601e-07,2.0687283175391258e-07,-5.389781837193059e-13,8.368615322727196e-14,1.0707188556898365e-13,1.3395091168223293e-13,-81.59107117602073,157.15338908124858,511872.58414289466,1.173991e-13,1.2267586e-13,7.256585e-14,
2391,2021-03-19 07:57:42,-92873.5961027072,1119815.3374908415,-6776502.338059644,-1352.8111369055428,7387.043494596807,1242.82668744242,,,,-2.62251508564848e-08,-6.752623971095775e-08,6.303028321497095e-08,-3.270041936946182e-13,8.430229186961546e-14,1.077282577353116e-13,1.35431332083627e-13,-80.65059883371816,157.7977323698073,511710.60698615,1.1859814e-13,1.2384397e-13,7.004438e-14,
2392,2021-03-19 07:57:57,-113152.0366359968,1230461.7968890166,-6756925.666564575,-1350.9189939285463,7365.479728621422,1367.3345919907997,,,,2.1661757387825276e-09,-8.190796196849703e-08,1.8494150388903568e-07,-3.004514427340365e-13,8.49330189715055e-14,1.0840264501745865e-13,1.3683171397695897e-13,-79.70889854035659,158.3138438191005,511539.78505958465,1.1973606e-13,1.2494693e-13,6.7055335e-14,
2393,2021-03-19 07:58:12,-133399.3063996553,1340769.5871582294,-6735484.149619133,-1348.6550061647897,7341.887623524034,1491.4727818288025,,,,-6.254587939236167e-08,2.502146267957528e-09,3.2901498947524033e-07,5.027528670724237e-13,8.557998601044318e-14,1.0909597757713434e-13,1.3815052084862996e-13,-78.76625189344166,158.73386057446726,511360.3349740205,1.208111e-13,1.2598513e-13,6.4930889e-14,
2394,2021-03-19 07:58:27,-153609.8303465318,1450708.31333623,-6712183.502337118,-1346.0197186997543,7316.273271826266,1615.207284630223,,,,-1.1702156854642707e-08,-1.311702819695171e-07,2.574498569885009e-07,-4.4886080844916197e-13,8.62445818673683e-14,1.098094729052561e-13,1.393870316842829e-13,-77.8228517186516,159.08003329785726,511172.3103251499,1.2182567e-13,1.2695986e-13,6.2652167e-14,
2395,2021-03-19 07:58:42,-173778.04530287278,1560247.7087949156,-6687030.118716425,-1343.0138113636722,7288.643490594787,1738.5042475927037,,,,5.1950412666146306e-08,-3.2132626848202506e-07,2.317176566180024e-07,-1.7053979390571382e-12,8.692755812382594e-14,1.1054396259558572e-13,1.4054049025003614e-13,-76.87883388522991,159.3682491544842,510975.9474620722,1.2277942e-13,1.2787148e-13,6.1634015e-14,
2396,2021-03-19 07:58:57,-193898.3952764932,1669357.5767103112,-6660030.731069231,-1339.6380320335702,7259.00545677488,1861.3298878661087,,,,3.7487433407479294e-08,-2.070878282189881e-07,8.947957752525326e-08,-1.1770646339691417e-12,8.762970497446728e-14,1.1130056752986413e-13,1.4161095329674212e-13,-75.9342963509059,159.61015116386096,510771.319657846,1.2367051e-13,1.28718e-13,6.565937e-14,
2397,2021-03-19 07:59:12,-213965.3411280841,1778007.871140806,-6631192.746080769,-1335.893266028894,7227.367062281241,1983.6505828853583,,,,3.2247036485522074e-08,-2.1112989578853103e-08,-1.4544728088594638e-08,-1.9046381381342037e-13,8.835135325524397e-14,1.1208001153157741e-13,1.4259843277900678e-13,-74.98931109626355,159.81446469330194,510558.68259598216,1.2450135e-13,1.2950203e-13,6.9938635e-14,
2398,2021-03-19 07:59:27,-233973.35291435057,1886168.6269722772,-6600523.906139207,-1331.7804647993116,7193.736554230637,2105.4327915161093,,,,-2.7414728098751343e-08,-6.557717391331154e-08,1.633464687955666e-07,-7.782726443714595e-14,8.90929930300826e-14,1.1288330338053813e-13,1.4350376326949801e-13,-74.04393180580068,159.98785635897354,510338.12820862624,1.2527104e-13,1.3022305e-13,7.7021571e-14,
2399,2021-03-19 07:59:42,-253916.9206231772,1993810.0515181916,-6568032.622071409,-1327.3007068729612,7158.122885578757,2226.64313806193,,,,-7.131663826154266e-08,-1.2375130564734604e-07,3.451532357701126e-07,-1.9904547548152796e-14,8.985472723072503e-14,1.1371103651555641e-13,1.443277348877941e-13,-73.09819902259288,160.13550672763995,510109.92959228234,1.2598006e-13,1.3088136e-13,8.0741874e-14,
2400,2021-03-19 07:59:57,-273790.5452895916,2100902.4433927066,-6533727.637975066,-1322.4551354255686,7120.53536620798,2347.248335872356,,,,1.186779746698008e-08,-2.261979297202288e-07,1.2942389027159606e-07,-1.1220715192838493e-12,9.063687299304493e-14,1.145640756959775e-13,1.4507197247718098e-13,-72.1521436365088,160.26150214683028,509874.1957576538,1.2663284e-13,1.3148162e-13,8.3132455e-14,
2401,2021-03-19 08:00:12,-293588.75220601284,2207416.2939851508,-6497618.362592494,-1317.2450251447403,7080.9840278685615,2467.2152890429034,,,,4.4594014037002694e-08,-2.949529886997482e-07,5.0250887007052825e-08,-1.7161477645230829e-12,9.143938694832193e-14,1.1544283779355e-13,1.4573805292827054e-13,-71.20578937331508,160.36910891498098,509631.217989193,1.2722718e-13,1.3202156e-13,8.234711e-14,
2402,2021-03-19 08:00:27,-313306.0798089076,2313322.1967106056,-6459714.535128914,-1311.6717174617306,7039.479258427002,2586.51100686399,,,,6.312784295303686e-09,-1.3190452419209464e-07,6.558362475317382e-08,-6.507233262419159e-13,9.22624683892566e-14,1.1634798914122946e-13,1.4632839870333608e-13,-70.25915451314755,160.4609690260726,509381.12305314094,1.2776618e-13,1.32505e-13,8.0078908e-14,
2403,2021-03-19 08:00:42,-332937.09485354275,2418590.9603119884,-6420026.551996559,-1305.7366892705093,6996.032148346946,2705.102728659698,,,,1.7504745097873812e-08,-8.245014893049074e-08,4.501810035861809e-08,-4.053112083550977e-13,9.310596820420404e-14,1.1727971176198752e-13,1.46845383957294e-13,-69.31225318792502,160.53924243726604,509124.2189150007,1.2825231e-13,1.32933e-13,7.9690905e-14,
