Unnamed: 0,UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,JB08,DTM2000,NRLMSISE00,latitude,longitude,altitude,nrlensys-00,NRLMSISE-00,AccelerometerDensity,EDR Density
10,2021-11-02 22:02:27,-744073.2063424013,-2223639.754011449,-6472953.070808162,2597.2236908245804,6648.489677586596,-2596.72747332698,,,,1.4465453168632793e-08,9.021020019872594e-08,3.0059997158105034e-08,4.78308214997373e-13,2.3123509023586723e-13,2.523750775843772e-13,2.4299206554004e-13,-70.23909838464935,239.08312825480536,525358.7228430541,2.0657543e-13,2.041922e-13,2.5772171e-13,
11,2021-11-02 22:02:42,-705014.8572104198,-2123612.8703077235,-6511014.534656853,2610.437451778221,6688.124032968147,-2478.018783867163,,,,3.3605548233062166e-08,1.0981050113656465e-07,-5.7261838826150324e-08,8.23275898711328e-13,2.2659137465084845e-13,2.5099551944042513e-13,2.379743470641304e-13,-71.1813010669195,239.1733598991755,525778.9160663735,2.023147e-13,2.0013967e-13,2.5701248e-13,
12,2021-11-02 22:02:57,-665763.6621711866,-2023005.2092458932,-6547290.329942858,2622.935394693169,6725.923281526855,-2358.6491860019073,,,,4.81893916992604e-08,1.5866086933158385e-07,6.264568508385082e-08,8.946694235614452e-13,2.220431202728344e-13,2.496709652140808e-13,2.3316720019674025e-13,-72.12318164808764,239.2790645168413,526187.4158689961,1.98228e-13,1.9621301e-13,2.5707326e-13,
13,2021-11-02 22:03:12,-626330.3900555436,-1921844.3940305728,-6581770.86751481,2634.714392456174,6761.877887450119,-2238.6511179968784,,,,6.528780227554877e-08,1.3680017785233645e-07,4.41684893104366e-08,8.5384617970409e-13,2.1758971651418026e-13,2.4839086666272066e-13,2.2856886979755165e-13,-73.0647237105606,239.4028198717753,526584.0522222096,1.943105e-13,1.924091e-13,2.5727719e-13,
14,2021-11-02 22:03:27,-586725.8403623253,-1820158.1417848351,-6614446.883287875,2645.7714405629795,6795.97863454179,-2118.057115572321,,,,-1.5026937805195928e-08,6.449057732282881e-08,-2.5573747564067162e-08,3.867700739764422e-13,2.132310816152706e-13,2.471451256008922e-13,2.2417762356992445e-13,-74.00590557804935,239.547808284404,526968.4951698781,1.9056662e-13,1.8873122e-13,2.57835e-13,
15,2021-11-02 22:03:42,-546960.870282768,-1717974.3468332535,-6645309.765152495,2656.1037848206856,6828.216949836598,-1996.8999085030532,,,,2.8574773991429936e-08,2.050755187887887e-07,-1.312595010460882e-08,1.2846000499150836e-12,2.0896641246104205e-13,2.459228502978078e-13,2.199904524210997e-13,-74.94669869013077,239.71800467033032,527340.5936089368,1.8699159e-13,1.851752e-13,2.5803628e-13,
16,2021-11-02 22:03:57,-507046.3638669982,-1615320.9874175093,-6674351.228637333,2665.7087996858054,6858.584587643234,-1875.212318136048,,,,2.3830362128052233e-08,1.969544436430937e-07,-1.9533059614218473e-08,1.2407007759889096e-12,2.047954195035209e-13,2.4471381365552073e-13,2.16004412425565e-13,-75.88706520800666,239.91843929542668,527700.0369411411,1.8358172e-13,1.8174175e-13,2.5489695e-13,
17,2021-11-02 22:04:12,-466993.2549083003,-1512226.200246226,-6701563.647848663,2674.5841239011297,6887.073968135293,-1753.0273380523215,,,,-1.4008107562801797e-08,1.8403842982905874e-07,1.4058758424084774e-07,8.427816894831929e-13,2.007171160527253e-13,2.435072145390146e-13,2.1221537001889146e-13,-76.82695471837393,240.1555722700768,528046.6954107668,1.8033723e-13,1.7843076e-13,2.5295352e-13,
18,2021-11-02 22:04:27,-426812.500139462,-1408718.1962199402,-6726939.727183107,2682.7275283187755,6913.677848083935,-1630.378036845082,,,,2.1948164175000784e-08,1.8573151372436314e-07,3.979110374530137e-09,1.1432832131918677e-12,1.9673100994853453e-13,2.422931138208517e-13,2.0861930356952905e-13,-77.76629931615605,240.437839245382,528380.2806034355,1.7725028e-13,1.7523812e-13,2.4451525e-13,
19,2021-11-02 22:04:42,-386515.0983081248,-1304825.3245399003,-6750472.8336210735,2690.137047941889,6938.389664785644,-1507.297610922242,,,,-8.808201168442054e-09,1.23562425402568e-07,3.29802940512991e-08,6.709871653627367e-13,1.928359378700299e-13,2.410612038131778e-13,2.052110994269115e-13,-78.7050063619438,240.7764669732797,528700.6847039151,1.7432025e-13,1.7216254e-13,2.4177328e-13,
20,2021-11-02 22:04:57,-346112.0672592577,-1200575.9983317351,-6772156.666302928,2696.8108467858974,6961.2031924827725,-1383.819310674306,,,,4.72675114049359e-08,2.466692978764229e-07,7.65915206812906e-08,1.4882923649900857e-12,1.8903120683163913e-13,2.398022117934876e-13,2.0198581198879777e-13,-79.64294721525866,241.1867277564081,529007.6414985758,1.7154351e-13,1.6920283e-13,2.3504128e-13,
21,2021-11-02 22:05:12,-305614.45921228407,-1095998.7481178772,-6791985.590425118,2702.747340764353,6982.112872675811,-1259.9764746074409,,,,5.0037972876282324e-08,2.2784352871063618e-07,9.533250100446369e-08,1.3751043477459124e-12,1.8531546509947565e-13,2.385066722343813e-13,1.989375069390984e-13,-80.57993939907405,241.6899343727341,529301.06516217,1.6891326e-13,1.6635631e-13,2.2982607e-13,
22,2021-11-02 22:05:27,-265033.34152521443,-991122.1583696204,-6809954.304763115,2707.945070361706,7001.113476704728,-1135.8024828731106,,,,3.490038225084646e-08,2.1809453576437937e-07,1.873476698222021e-07,1.2072520393362494e-12,1.8168778903368882e-13,2.3716629747546257e-13,1.960604896430778e-13,-81.51571691437327,242.31673814207448,529580.711690061,1.6642353e-13,1.6361672e-13,2.2163918e-13,
23,2021-11-02 22:05:42,-224379.8077359536,-885974.9119568908,-6826058.176352422,2712.402822447887,7018.200428009226,-1011.3307940883076,,,,4.6216428073453386e-08,1.3369469153978741e-07,1.666506559416803e-07,7.676504562430437e-13,1.7814657781427576e-13,2.357727540585577e-13,1.933482027753155e-13,-82.44987880013828,243.11283756912576,529846.5169581735,1.6407127e-13,1.6098424e-13,2.1736362e-13,
24,2021-11-02 22:05:57,-183664.96286121375,-780585.7358879392,-6840292.907061524,2716.1195084409455,7033.369474867058,-886.5949049746926,,,,1.6762125520930482e-08,1.1307424108153441e-07,1.8699246773223877e-07,5.795154002783182e-13,1.7469056632863152e-13,2.343190001101556e-13,1.9079444603754284e-13,-83.38179450474588,244.1494183325787,530098.2589665769,1.6184967e-13,1.5845543e-13,2.1004757e-13,
25,2021-11-02 22:06:12,-142899.9316530425,-674983.4353256753,-6852654.869830822,2719.094291565922,7046.617012808385,-761.6283862070653,,,,7.2437277454096e-08,1.5712650636157124e-07,1.2751033651170476e-07,1.0343473761392363e-12,1.7131770470764986e-13,2.327980643247106e-13,1.8839236472913378e-13,-84.31041765755475,245.54357183508031,530335.8961053337,1.5975433e-13,1.5602716e-13,2.0540015e-13,
26,2021-11-02 22:06:27,-102095.84672006709,-569196.8498903649,-6863140.773421268,2721.3264640245216,7057.939762546099,-636.4648446264227,,,,2.4846048080062744e-08,1.0590170518298693e-07,1.6161430593797377e-07,6.11113276987629e-13,1.6802604988287264e-13,2.3120435520386573e-13,1.8613576688131073e-13,-85.23388594014844,247.50170478490628,530559.2291714875,1.5777752e-13,1.5369471e-13,1.9805527e-13,
27,2021-11-02 22:06:42,-61263.85236189896,-463254.87887703767,-6871747.998804126,2722.8155821181263,7067.335098271568,-511.13795778540214,,,,2.8139461288878564e-08,2.529633403858256e-07,2.988145979543333e-07,1.4679435754921637e-12,1.6481259393152044e-13,2.295324484497426e-13,1.8401844832217994e-13,-86.14855966628768,250.42212766458988,530768.2388658315,1.5591377e-13,1.5145707e-13,1.9590242e-13,
28,2021-11-02 22:06:57,-20415.096513703415,-357186.4460687203,-6878474.263864749,2723.561336406198,7074.800728656277,-385.6814309453548,,,,3.2511883702596174e-08,1.4004960613434037e-07,1.9339847767696488e-07,8.618890342756737e-13,1.6167437189617086e-13,2.277783634820975e-13,1.820362609457309e-13,-87.0463388564083,255.17279258363536,530962.7488013814,1.5415781e-13,1.4930764e-13,1.9471938e-13,
29,2021-11-02 22:07:12,20439.27003812269,-251020.51352566516,-6883317.961934542,2723.563690380842,7080.335046813682,-260.12900949084565,,,,-9.019679574062689e-08,-5.613415415828271e-08,4.2336180250401867e-07,-6.41243717072211e-13,1.5861108900216596e-13,2.259383524020767e-13,1.8018832463959977e-13,-87.90548702498013,263.98073960603915,531142.7644473286,1.5250098e-13,1.4724252e-13,1.923032e-13,
30,2021-11-02 22:07:27,61288.09682927916,-144786.05772686654,-6886277.823699454,2722.822739688324,7083.9367879665315,-134.51444163315367,,,,-6.644868655314441e-09,1.0575976233662132e-08,2.276804256240439e-07,2.4344925303942828e-14,1.5566278216461422e-13,2.240101520282762e-13,1.78475092762858e-13,-88.65024461001154,283.6308922809112,531308.1344352257,1.5093764e-13,1.4525582e-13,1.8959285e-13,
31,2021-11-02 22:07:42,102120.23753508375,-38512.07454905978,-6887353.253817531,2721.3388356588616,7085.605371332716,-8.87144676720206,,,,-3.6987601648164066e-08,-1.3297554767727204e-07,-7.978634641858663e-08,-8.92983865377588e-13,1.530658453324429e-13,2.2199178711690861e-13,1.7675583418034193e-13,-88.98591237647423,327.71706108732405,531458.8873244823,1.4946139e-13,1.4333508e-13,1.8908794e-13,
32,2021-11-02 22:07:57,142924.5497765009,67772.43591666255,-6886543.993996549,2719.1124514809458,7085.3405456251185,116.76627257778225,,,,2.505491758508782e-08,1.003499069257563e-07,1.2070064414615445e-07,6.80187620017642e-13,1.506103564043828e-13,2.1988278185417674e-13,1.7503075986357977e-13,-88.58354648864366,9.237494908715046,531594.894517496,1.4806734e-13,1.4146701e-13,1.8641386e-13,
33,2021-11-02 22:08:12,183689.9028174641,174038.47611952043,-6883850.460171083,2716.1442920921504,7083.1426935414,242.365052519003,,,,1.548286434616131e-07,2.663294568494568e-07,1.4838176021214625e-07,2.007403169880571e-12,1.482425144282483e-13,2.1768296551445353e-13,1.7354428807499e-13,-87.81927693938837,27.154936137785093,531716.2076699998,1.4674568e-13,1.3965466e-13,1.8494151e-13,
34,2021-11-02 22:08:27,224405.17368300544,280257.0540105074,-6879273.405026816,2712.435182043909,7079.012515017171,367.8912402090359,,,,-2.0847945592095127e-10,3.1675001899156285e-08,2.961806835344305e-07,2.8711017291518474e-13,1.4600276011816277e-13,2.1539364542446194e-13,1.7215920930070225e-13,-86.9543664816192,35.34919780671178,531822.721351619,1.4549249e-13,1.3790454e-13,1.8025798e-13,
35,2021-11-02 22:08:42,265059.2587995831,386399.19700739864,-6872814.254027056,2707.986192593998,7072.951344955039,493.3111882955161,,,,-4.8275355546412164e-08,-4.2965397906158393e-08,3.516543269910244e-07,-2.2098208692028634e-13,1.4376524954632128e-13,2.130164182461417e-13,1.708463616419948e-13,-86.05446284026456,39.841615577714514,531914.5095603813,1.4430259e-13,1.3621478e-13,1.7701853e-13,
36,2021-11-02 22:08:57,305641.06595020386,492435.94740352035,-6864474.768933488,2702.7985226954183,7064.960842045611,618.5912584147068,,,,-3.397117404047023e-08,-4.7092810206983415e-08,1.450826214721701e-07,-2.8562147134714153e-13,1.4156416971018106e-13,2.10554295661556e-13,1.6959763521681993e-13,-85.13896271369686,42.63311171402365,531991.489143376,1.4316707e-13,1.3458092e-13,1.6833255e-13,
37,2021-11-02 22:09:12,346139.5289426427,598338.38752762,-6854257.383923647,2696.873635375718,7055.043325164437,743.6978426623247,,,,-1.5301487521490742e-08,3.3563568035965836e-08,8.298307108134395e-08,2.2088717725716305e-13,1.394116760326542e-13,2.0801051376532977e-13,1.6840629657476728e-13,-84.21526206173546,44.51848654646983,532053.7570954288,1.4208213e-13,1.3300129e-13,1.6207983e-13,
38,2021-11-02 22:09:27,386543.5968173593,704077.6246593544,-6842164.869130109,2690.213124225306,7043.201444010178,868.5973552708663,,,,2.0802764844063404e-08,2.5128844338695444e-08,1.5533002439838128e-07,3.161142551911874e-13,1.373130684027896e-13,2.053896116736167e-13,1.6726627950061805e-13,-83.28673701389705,45.867798713412704,532101.253587296,1.4104116e-13,1.3147034e-13,1.5710431e-13,
39,2021-11-02 22:09:42,426842.25352078385,809624.8258465962,-6828200.666089755,2682.818841011465,7029.43851138896,993.2562685604912,,,,4.763867700319224e-08,9.071491147150113e-08,3.1372802133944333e-07,9.245181469683945e-13,1.3527026602904374e-13,2.026962402158382e-13,1.6617116092619029e-13,-82.35513438349366,46.8748743672088,532134.0996849717,1.4003948e-13,1.2998859e-13,1.5799112e-13,
40,2021-11-02 22:09:57,467024.50227799255,914951.1928956694,-6812368.551419947,2674.6927672247534,7013.758176099389,1117.6410907276745,,,,2.6295399191411656e-10,-1.6004325420482246e-08,2.204459104149237e-07,1.1692261212915544e-13,1.3328420596326238e-13,1.9993619280095805e-13,1.651152183007864e-13,-81.42144372090345,47.65055951617839,532152.2596942623,1.3907293e-13,1.2855082e-13,1.599301e-13,
41,2021-11-02 22:10:12,507079.38852267654,1020028.006878489,-6794672.97065569,2665.837145071918,6996.164767802503,1241.7184153864875,,,,-1.0829553032110085e-07,-1.720213611555721e-07,2.736589248542032e-07,-9.850888805908174e-13,1.3135470875483457e-13,1.9711521817709797e-13,1.6409255385383177e-13,-80.48626501651633,48.26266732063731,532155.8785756109,1.3813355e-13,1.2715362e-13,1.6055282e-13,
42,2021-11-02 22:10:27,546995.980638195,1124826.593827329,-6775118.7030546125,2656.2543446820014,6976.662954375362,1365.454891063011,,,,-3.7918084117016804e-08,-7.254670597589552e-08,1.4518770896643218e-07,-3.4900291401260405e-13,1.294815930303406e-13,1.9424000256846965e-13,1.6309810512597418e-13,-79.54998162259469,48.75494977976267,532144.9443718283,1.3722157e-13,1.2579824e-13,1.5725071e-13,
43,2021-11-02 22:10:42,586763.3965979638,1229318.3803503104,-6753711.193847211,2645.946987157056,6955.25807569661,1488.8173005137724,,,,-9.149952129305916e-09,-4.111277474017072e-08,2.9385397226633362e-08,-2.2795933675549453e-13,1.2766405428953328e-13,1.9131699002233242e-13,1.6212674464949934e-13,-78.61284876007758,49.15687268593208,532119.6259714385,1.3632968e-13,1.2447953e-13,1.5553277e-13,
44,2021-11-02 22:10:57,626370.7811669649,1333474.8481694974,-6730456.220090789,2634.917815478176,6931.955801683495,1611.77249650458,,,,1.0753484103176449e-08,9.260502142893756e-09,1.722805773596292e-07,3.1802084520614794e-13,1.2590153244455664e-13,1.88353323294409e-13,1.611742511846289e-13,-77.67504200314737,49.48899399578459,532079.9350399633,1.3545514e-13,1.2319534e-13,1.5327616e-13,
45,2021-11-02 22:11:12,665807.3366863894,1437267.5988868892,-6705360.220177032,2623.1698091696094,6906.7624504061005,1734.287477607914,,,,-6.713691491633256e-09,-1.5266903297117551e-09,2.835678927226582e-07,3.986117844115859e-13,1.2419300078385161e-13,1.8535568413585442e-13,1.6023640311240574e-13,-76.73668533802505,49.766087226591495,532026.0630593463,1.3459385e-13,1.2194357e-13,1.5119425e-13,
46,2021-11-02 22:11:27,705062.2959809427,1540668.2988350384,-6678429.962064069,2610.7060665140843,6879.68466435152,1856.32931756739,,,,-6.92697036397405e-08,-1.036235095508431e-07,2.170964368275463e-07,-4.1901200020337636e-13,1.2253775447416865e-13,1.8233119908470138e-13,1.5930991894768264e-13,-75.79786817158522,49.99903897277533,531958.0437933042,1.3374676e-13,1.2072644e-13,1.4899688e-13,
47,2021-11-02 22:11:42,744124.9562331808,1643648.7533887855,-6649672.870641394,2597.5299242850892,6850.729735522086,1977.8652450044656,,,,-4.9049337591533515e-08,-1.7682883957093057e-07,1.357478893737607e-07,-9.157335922277522e-13,1.209346854929917e-13,1.79286309410966e-13,1.5839154764115994e-13,-74.85865605064548,50.19604655094633,531876.090445746,1.3290596e-13,1.1953797e-13,1.4760031e-13,
48,2021-11-02 22:11:57,782984.6485412885,1746180.842483563,-6619096.69809928,2583.6448392249813,6819.905278263716,2098.862571641434,,,,-3.3263692911233995e-08,-8.047000976674212e-08,1.3078548022349426e-07,-3.077736932657477e-13,1.1938303383942418e-13,1.7622765614169508e-13,1.574789837755126e-13,-73.91909763554584,50.363399099768074,531780.2582301185,1.3207461e-13,1.1838035e-13,1.4068091e-13,
49,2021-11-02 22:12:12,821630.7753081094,1848236.6052548904,-6586709.848899719,2569.0545094608187,6787.219546781452,2219.2887867260706,,,,2.400396659218984e-08,-3.2899049262624664e-08,1.0367958047652337e-07,5.912197145334383e-14,1.17881667503042e-13,1.7316099335301993e-13,1.5656995570716298e-13,-72.97922938359152,50.506001707329546,531670.7819824469,1.3124969e-13,1.1725294e-13,1.3644201e-13,
50,2021-11-02 22:12:27,860052.7765309678,1949788.1649229175,-6552521.05217357,2553.7627562582948,6752.681113393749,2339.11146926656,,,,-5.4373382463168696e-08,-1.0916503878632969e-07,1.5535670438993068e-07,-4.3813810372978833e-13,1.16429810718006e-13,1.700920694815976e-13,1.5566311961210117e-13,-72.03907876180664,50.62773593141443,531547.7381533252,1.3042608e-13,1.161509e-13,1.2922293e-13,
51,2021-11-02 22:12:42,898240.1712804476,2050807.8218462383,-6516539.683455423,2537.773652052938,6716.29918301363,2458.298379787256,,,,-4.84758335694835e-08,-5.3820891299238864e-08,2.2567667290473994e-07,6.116993791905159e-14,1.1502633654039132e-13,1.6702560180552942e-13,1.547571492210759e-13,-71.09866652321693,50.73171331490234,531411.3819432548,1.2960711e-13,1.1507779e-13,1.2615393e-13,
52,2021-11-02 22:12:57,936182.5200482428,2151267.9700759468,-6478775.440163904,2521.091397084945,6678.083280600711,2576.817374979075,,,,-4.80643354006105e-08,-1.2718714881287954e-07,1.347772728976793e-07,-5.329443677873299e-13,1.1367047485665869e-13,1.639661656565671e-13,1.538516079176484e-13,-70.15800831358037,50.82045718369648,531261.8098487669,1.2879301e-13,1.1403374e-13,1.2494456e-13,
53,2021-11-02 22:13:12,973869.4699372284,2251141.2012946964,-6439238.660850024,2503.7204516433785,6638.043578706427,2694.6365146830226,,,,-1.1117570175578353e-07,-1.5982364542921348e-07,2.00142708628448e-07,-6.839386769690979e-13,1.1236111541632345e-13,1.609172387717937e-13,1.5294603718116484e-13,-69.2171158660411,50.89603529780629,531099.2980681729,1.2797933e-13,1.1301597e-13,1.2204223e-13,
54,2021-11-02 22:13:27,1011290.7131993696,2350400.210543916,-6397940.002893476,2485.665403388383,6596.190574208263,2811.723971002796,,,,-6.068053459706847e-08,-1.413736070432492e-07,8.756322511516147e-08,-7.162044492140088e-13,1.1109750206731169e-13,1.5788211542333576e-13,1.5204081405962364e-13,-68.27599786894757,50.960158177280746,530923.9638534825,1.2717083e-13,1.12026884e-13,1.202135e-13,
55,2021-11-02 22:13:42,1048436.0360718124,2449017.908668573,-6354890.757856284,2466.931089415597,6552.535413696067,2928.048161942743,,,,-9.456457084056069e-08,-1.80712627528834e-07,1.3873057458368976e-07,-8.649512646937923e-13,1.0987854981037881e-13,1.548630336875282e-13,1.5113624498880417e-13,-67.33466064694862,51.01425302503715,530736.1034365536,1.263649e-13,1.1106591e-13,1.1751966e-13,
56,2021-11-02 22:13:57,1085295.273839767,2546967.319486465,-6310102.532308635,2447.522467084289,6507.089564410167,3043.5776373754443,,,,-5.4582664166247254e-08,-1.3526829034660184e-07,1.158456148786513e-07,-5.654779675953996e-13,1.0870352438646589e-13,1.5186211627236226e-13,1.5023340838279494e-13,-66.3931086436217,51.05952004532212,530535.8533888718,1.2556335e-13,1.1013451e-13,1.1300019e-13,
57,2021-11-02 22:14:12,1121858.3639955227,2644221.702903182,-6263587.558671031,2427.4447253727462,6459.865126480434,3158.2812287457523,,,,-8.238790805137344e-08,-2.3142873217807394e-07,5.4567063756394425e-08,-1.3028130224538885e-12,1.0757137135774465e-13,1.4888057860545645e-13,1.4933325435062377e-13,-65.45134482071315,51.09697583373574,530323.5287593984,1.2476755e-13,1.0923214e-13,1.1195306e-13,
58,2021-11-02 22:14:27,1158115.296415384,2740754.4414703986,-6215358.380382849,2406.7031663319926,6410.874510032711,3272.127912411895,,,,-8.130270212625136e-08,-1.710815884514716e-07,4.4868223803007374e-08,-9.801537480804878e-13,1.0648138250954633e-13,1.4591969215854469e-13,1.4843743567426909e-13,-64.50937095182167,51.12748721442683,530099.2844307302,1.239781e-13,1.0835945e-13,1.0768802e-13,
59,2021-11-02 22:14:42,1194056.1683046373,2836539.1722363504,-6165428.159108628,2385.3033126849796,6360.130732287222,3385.086962813336,,,,-3.8737360208429556e-08,-1.1738674254857528e-07,-1.1933637189542878e-08,-7.52431007899121e-13,1.054325362908148e-13,1.4298006253063557e-13,1.4754741585264714e-13,-63.567187886238365,51.15179786367736,529863.453462808,1.2319575e-13,1.0751768e-13,1.0650871e-13,
60,2021-11-02 22:14:57,1229671.1326198827,2931549.663835825,-6113810.362978449,2363.250797773936,6307.64711115615,3497.127803373014,,,,-6.782015748996173e-08,-1.5342229975345845e-07,6.331586810404134e-08,-7.754552344432546e-13,1.0442415365932269e-13,1.4006260135230176e-13,1.4666529348233056e-13,-62.62479571893345,51.1705494298078,529616.2076656368,1.2242482e-13,1.06709793e-13,1.0658666e-13,
61,2021-11-02 22:15:12,1264950.4579939924,3025759.9567532623,-6060519.067759389,2340.551476746252,6253.437560225118,3608.2201553665222,,,,-6.60470651503431e-08,-1.3693961342653438e-07,7.547865443768843e-08,-6.316644186551711e-13,1.0345525170735717e-13,1.371678555810019e-13,1.4579292415156477e-13,-61.68219396577646,51.18429844516645,529357.8947062708,1.2166365e-13,1.05933444e-13,1.0640349e-13,
62,2021-11-02 22:15:27,1299884.4722584295,3119144.2320566797,-6005568.651304859,2317.211316741352,6197.516292138166,3718.333891586023,,,,-8.55205155581018e-08,-1.7969694265929093e-07,8.78280648208829e-09,-1.0941547954778869e-12,1.0252518519755665e-13,1.3429695644388154e-13,1.4493273481812592e-13,-60.73938166851279,51.19353001359567,529088.7003881161,1.2091649e-13,1.05192446e-13,1.0669746e-13,
63,2021-11-02 22:15:42,1334463.6243627495,3211676.9612987563,-5948974.0921766395,2293.236511061617,6139.89812009953,3827.439193037276,,,,-8.903544657101747e-08,-1.7669257079688805e-07,2.6043617040727444e-08,-1.0172133581882586e-12,1.0163300624749057e-13,1.3145096291047958e-13,1.4408685276095684e-13,-59.79635753037919,51.19866893599994,528808.9879129922,1.2018429e-13,1.0448534e-13,1.0541444e-13,
64,2021-11-02 22:15:57,1368678.42568953,3303332.7657700684,-5890750.666261446,2268.6333654921323,6080.598156943508,3935.506400908135,,,,-7.577367089339759e-08,-1.7093878579288457e-07,-6.0694329562238636e-09,-1.0563516653961982e-12,1.0077810020543426e-13,1.2863176733296233e-13,1.432579223313976e-13,-58.85311996751856,51.20008880931561,528518.957886685,1.1946965e-13,1.0381633e-13,1.0585148e-13,
65,2021-11-02 22:16:12,1402519.516235347,3394086.5752281286,-5830914.238037389,2243.408409585836,6019.6321134644495,4042.506188901183,,,,-8.170272280949575e-08,-1.7118476769439894e-07,-3.875365894856486e-08,-1.1719081060866717e-12,9.995955741902117e-14,1.2584143124598354e-13,1.4244825087642837e-13,-57.909667203786135,51.198119524926085,528218.9860068788,1.1877463e-13,1.0318447e-13,1.0523922e-13,
66,2021-11-02 22:16:27,1435977.601863611,3483913.478001933,-5769480.964274587,2217.56828336269,5957.015997426495,4148.4094011783345,,,,-7.72893311573597e-08,-1.7488132808551884e-07,-5.3752323481148785e-08,-1.2279871469880414e-12,9.917679701841017e-14,1.2308301170306185e-13,1.4166062004292245e-13,-56.96599730460799,51.1930534968322,527909.2846647647,1.1810091e-13,1.0259119e-13,1.0404269e-13,
