UTC,nc_x,nc_y,nc_z,c_x,c_y,c_z
2021-02-27 22:01:11,-1.0832650376596816e-09,4.138490172068979e-09,2.385051144640246e-09,1.763398016320662,-7.450954736674499,-3.6429283374871027
2021-02-27 22:01:12,-1.0825528535196145e-09,4.134505204569531e-09,2.3895919810575537e-09,1.762620513455267,-7.44695179821236,-3.6514555427713984
2021-02-27 22:01:13,-1.0818397921426283e-09,4.130514609454285e-09,2.3941243366951437e-09,1.7618408108991042,-7.442939556260289,-3.659978124878017
2021-02-27 22:01:14,-1.0811257968444876e-09,4.126518308237879e-09,2.398648334579892e-09,1.7610589095852727,-7.43891801589326,-3.6684960727755542
2021-02-27 22:01:15,-1.0804108580239523e-09,4.122516271740993e-09,2.403163899129745e-09,1.7602748104291022,-7.434887182120879,-3.6770093753965933
2021-02-27 22:01:16,-1.079695262247842e-09,4.118508894386208e-09,2.4076707477186897e-09,1.7594885143536951,-7.430847059994503,-3.68551802169008
2021-02-27 22:01:17,-1.0789788935505067e-09,4.114495973574232e-09,2.4121690889412914e-09,1.758700022290067,-7.426797654606807,-3.694022000621776
2021-02-27 22:01:18,-1.0782616567452043e-09,4.110477464372738e-09,2.4166589414863526e-09,1.7579093351772805,-7.4227389710913405,-3.7025213011746425
2021-02-27 22:01:19,-1.0775434833521657e-09,4.106453370383436e-09,2.4211403122191148e-09,1.7571164539625905,-7.418671014622101,-3.7110159123492257
2021-02-27 22:01:20,-1.0768245777376996e-09,4.1024238361007026e-09,2.4256130922450606e-09,1.756321379601585,-7.4145937904130905,-3.719505823163964
2021-02-27 22:01:21,-1.0761050952582134e-09,4.098388894470391e-09,2.4300772642054455e-09,1.7555241130583357,-7.410507303717917,-3.727991022655481
2021-02-27 22:01:22,-1.0753847444707459e-09,4.094348398877243e-09,2.434533021512908e-09,1.75472465530554,-7.406411559829371,-3.7364714998788275
2021-02-27 22:01:23,-1.074663485446072e-09,4.090302372114396e-09,2.4389803409748332e-09,1.7539230073246848,-7.402306564079068,-3.744947243907722
2021-02-27 22:01:24,-1.0739414136193455e-09,4.086250841605172e-09,2.4434192093390614e-09,1.7531191701061795,-7.398192321837038,-3.75341824383469
2021-02-27 22:01:25,-1.0732185345936022e-09,4.082193857517519e-09,2.447849613735869e-09,1.7523131446495261,-7.394068838511421,-3.7618844887712672
2021-02-27 22:01:26,-1.0724949924630334e-09,4.078131588858017e-09,2.452271347268171e-09,1.7515049319634646,-7.389936119548156,-3.770345967848109
2021-02-27 22:01:27,-1.0717707873195013e-09,4.07406406010468e-09,2.4566844213728862e-09,1.7506945330661223,-7.385794170430643,-3.7788026702150925
