UTC,nc_x,nc_y,nc_z,c_x,c_y,c_z
2024-05-08 22:01:12,-7.458317135294314e-09,-8.47711648269709e-09,-6.806126478321118e-09,-0.8343495630019959,1.5189503846901178,8.262709536841669
2024-05-08 22:01:13,-7.456378282946023e-09,-8.479434848623634e-09,-6.806148131684287e-09,-0.8395201803162212,1.5264895472454076,8.260791701551838
2024-05-08 22:01:14,-7.454438666471444e-09,-8.481755102727505e-09,-6.8061710784005935e-09,-0.8446897753679694,1.5340268537892823,8.258863845033186
2024-05-08 22:01:15,-7.4524983489473e-09,-8.484076899534729e-09,-6.806195189415261e-09,-0.8498583421466007,1.5415622953418653,8.25692596840137
2024-05-08 22:01:16,-7.450557230656953e-09,-8.486400521718946e-09,-6.806220324271498e-09,-0.8550258746323968,1.5490958629253384,8.254978072798481
2024-05-08 22:01:17,-7.4486152452603345e-09,-8.488727582779393e-09,-6.806246721792727e-09,-0.8601923667962145,1.5566275475636482,8.25302015939339
2024-05-08 22:01:18,-7.446672711217013e-09,-8.491057490790707e-09,-6.806274318794267e-09,-0.865357812599177,1.5641573402822504,8.251052229382138
2024-05-08 22:01:19,-7.444729189635573e-09,-8.493389266371393e-09,-6.8063027963377625e-09,-0.8705222059923929,1.571685232107855,8.249074283988389
2024-05-08 22:01:20,-7.442784605861478e-09,-8.495723865082776e-09,-6.806332382326647e-09,-0.8756855409167129,1.5792112140682053,8.247086324463886
2024-05-08 22:01:21,-7.440838778243535e-09,-8.498060954500299e-09,-6.806363017743575e-09,-0.8808478113025205,1.5867352771918688,8.245088352088999
2024-05-08 22:01:22,-7.438891982853503e-09,-8.500399926119957e-09,-6.806394712531947e-09,-0.886009011069563,1.594257412508066,8.24308036817326
2024-05-08 22:01:23,-7.436944011747339e-09,-8.502741158115732e-09,-6.806427453571605e-09,-0.8911691341268139,1.6017776110465063,8.241062374055941
2024-05-08 22:01:24,-7.434994806049646e-09,-8.505084269121772e-09,-6.806461056057259e-09,-0.8963281743723817,1.6092958638372725,8.23903437110666
2024-05-08 22:01:25,-7.433044685894848e-09,-8.507429393845802e-09,-6.806495599739766e-09,-0.9014861256934541,1.6168121619107185,8.236996360726039
2024-05-08 22:01:26,-7.4310931730950585e-09,-8.509777467747733e-09,-6.8065312025461286e-09,-0.9066429819662831,1.6243264962974053,8.234948344346313
2024-05-08 22:01:27,-7.429140186303702e-09,-8.51212854482965e-09,-6.8065678272456904e-09,-0.9117987370562077,1.6318388580280636,8.232890323432045
2024-05-08 22:01:28,-7.427186118091436e-09,-8.514481692997005e-09,-6.806605271170034e-09,-0.9169533848177222,1.6393492381335892,8.230822299480758
2024-05-08 22:01:29,-7.4252309020169834e-09,-8.516836804220823e-09,-6.806643479249673e-09,-0.9221069190945804,1.646857627645067,8.228744274023663
2024-05-08 22:01:30,-7.423274518800746e-09,-8.519194079338677e-09,-6.806682469195161e-09,-0.9272593337199412,1.6543640175938332,8.226656248626329
2024-05-08 22:01:31,-7.421317084669538e-09,-8.521553715124905e-09,-6.806722429875567e-09,-0.9324106225165582,1.6618683990115621,8.224558224889396
2024-05-08 22:01:32,-7.419358719284474e-09,-8.523916087512882e-09,-6.806763573489907e-09,-0.9375607792969974,1.6693707629303824,8.222450204449256
2024-05-08 22:01:33,-7.417399261603253e-09,-8.526280793033328e-09,-6.8068056837244905e-09,-0.942709797863906,1.6768711003830326,8.220332188978738
2024-05-08 22:01:34,-7.415438653719912e-09,-8.528648128614479e-09,-6.806848723071596e-09,-0.9478576720103122,1.6843694024030367,8.218204180187804
2024-05-08 22:01:35,-7.413476848990302e-09,-8.531017988320677e-09,-6.8068925961609306e-09,-0.953004395519961,1.6918656600249102,8.21606617982419
2024-05-08 22:01:36,-7.4115138981010665e-09,-8.533389668658333e-09,-6.806937153065211e-09,-0.9581499621676874,1.6993598642844003,8.213918189674077
2024-05-08 22:01:37,-7.409549784905665e-09,-8.535763404974999e-09,-6.806982508530461e-09,-0.9632943657198264,1.706852006218743,8.211760211562712
2024-05-08 22:01:38,-7.407584680337188e-09,-8.5381392776156e-09,-6.807028699936589e-09,-0.9684375999346497,1.7143420768669477,8.209592247355017
2024-05-08 22:01:39,-7.40561832499347e-09,-8.54051710148922e-09,-6.807075571835573e-09,-0.9735796585628371,1.7218300672701055,8.207414298956186
2024-05-08 22:01:40,-7.403650461707726e-09,-8.542897909755713e-09,-6.807123282375652e-09,-0.9787205353479798,1.729315968471718,8.205226368312218
2024-05-08 22:01:41,-7.401681473081347e-09,-8.545280847720418e-09,-6.807171687805938e-09,-0.9838602240271089,1.7367997715180512,8.203028457410488
2024-05-08 22:01:42,-7.399711060962665e-09,-8.547667190971553e-09,-6.807221052748373e-09,-0.9889987183312486,1.744281467458489,8.200820568280195
2024-05-08 22:01:43,-7.397739268700414e-09,-8.550056503151004e-09,-6.80727118473754e-09,-0.9941360119860012,1.7517610473459282,8.198602702992872
2024-05-08 22:01:44,-7.395766031491089e-09,-8.552448759784232e-09,-6.807322138080891e-09,-0.9992720987121452,1.759238502237165,8.196374863662802
2024-05-08 22:01:45,-7.393791482711783e-09,-8.554842989304453e-09,-6.8073736134734166e-09,-1.0044069722262627,1.7667138231933057,8.194137052447404
2024-05-08 22:01:46,-7.391815698139245e-09,-8.557239532566048e-09,-6.807425712842306e-09,-1.00954062624138,1.7741870012801793,8.1918892715476
2024-05-08 22:01:47,-7.389838864168947e-09,-8.559638664976229e-09,-6.807478634034783e-09,-1.0146730544676288,1.7816580275687657,8.18963152320814
2024-05-08 22:01:48,-7.387860917012663e-09,-8.56204020696697e-09,-6.807532284557665e-09,-1.0198042506129195,1.789126893135622,8.187363809717883
2024-05-08 22:01:49,-7.385881701234398e-09,-8.564444765681278e-09,-6.8075866858158785e-09,-1.0249342083836313,1.7965935890633176,8.185086133410016
2024-05-08 22:01:50,-7.3839011508717186e-09,-8.566851574217285e-09,-6.807641601369076e-09,-1.0300629214853076,1.8040581064408692,8.182798496662294
2024-05-08 22:01:51,-7.381919206208317e-09,-8.569260625992704e-09,-6.807697049479721e-09,-1.035190383623368,1.8115204363641768,8.180500901897172
2024-05-08 22:01:52,-7.379935875048317e-09,-8.571672212769828e-09,-6.807753238028952e-09,-1.0403165885038206,1.818980569936457,8.178193351581937
2024-05-08 22:01:53,-7.377951190410289e-09,-8.574086219513441e-09,-6.8078101041184424e-09,-1.0454415298339839,1.8264384982686728,8.175875848228799
2024-05-08 22:01:54,-7.375965249514e-09,-8.576502791861936e-09,-6.807867486326653e-09,-1.0505652013232094,1.833894212479961,8.17354839439491
2024-05-08 22:01:55,-7.373978072769825e-09,-8.578921763868774e-09,-6.807925328550121e-09,-1.0556875966836095,1.841347703698051,8.17121099268239
2024-05-08 22:01:56,-7.3719895425256396e-09,-8.58134317878576e-09,-6.807983690108195e-09,-1.0608087096307797,1.8487989630596782,8.168863645738277
2024-05-08 22:01:57,-7.369999707630343e-09,-8.583767208959413e-09,-6.808042554961962e-09,-1.065928533884526,1.856247981710986,8.166506356254462
2024-05-08 22:01:58,-7.368008603437013e-09,-8.586194109525761e-09,-6.80810205205028e-09,-1.0710470631695803,1.8636947508079207,8.16413912696757
2024-05-08 22:01:59,-7.36601607422948e-09,-8.588624092228563e-09,-6.808162165337204e-09,-1.0761642912163165,1.8711392615166096,8.161761960658806
2024-05-08 22:02:00,-7.364022160439056e-09,-8.591056926268995e-09,-6.808222890835529e-09,-1.08128021176146,1.8785815050137422,8.159374860153799
2024-05-08 22:02:01,-7.362026926407925e-09,-8.593492320245215e-09,-6.808284214385861e-09,-1.0863948185487853,1.8860214724869173,8.15697782832235
2024-05-08 22:02:02,-7.36003020547686e-09,-8.595930719455765e-09,-6.808346193064865e-09,-1.0915081053298032,1.893459155134995,8.154570868078205
2024-05-08 22:02:03,-7.358032012500831e-09,-8.598371819680628e-09,-6.808408720162349e-09,-1.0966200658644463,1.9008945441684297,8.152153982378758
2024-05-08 22:02:04,-7.3560324216724516e-09,-8.600815281903873e-09,-6.808471645604636e-09,-1.1017306939217248,1.9083276308095833,8.149727174224749
2024-05-08 22:02:05,-7.354031628107053e-09,-8.60326151054208e-09,-6.80853509231297e-09,-1.1068399832803866,1.9157584062930308,8.147290446659905
2024-05-08 22:02:06,-7.352029433154751e-09,-8.605710738407837e-09,-6.8085990483654485e-09,-1.1119479277295485,1.9231868618658494,8.144843802770579
2024-05-08 22:02:07,-7.350026033659131e-09,-8.608162239264127e-09,-6.8086634000035935e-09,-1.1170545210693215,1.930612988787895,8.14238724568534
2024-05-08 22:02:08,-7.3480211128321306e-09,-8.610616229348463e-09,-6.8087280555631454e-09,-1.12215975711141,1.9380367783320573,8.13992077857456
2024-05-08 22:02:09,-7.346014901946119e-09,-8.613073178504287e-09,-6.808793177912443e-09,-1.1272636296796983,1.945458221784506,8.137444404649944
2024-05-08 22:02:10,-7.344007511883351e-09,-8.615532728760217e-09,-6.808858696343408e-09,-1.1323661326108172,1.9528773104449242,8.134958127164065
2024-05-08 22:02:11,-7.341998722045411e-09,-8.617994668481312e-09,-6.808924526959652e-09,-1.1374672597546875,1.9602940356267191,8.13246194940987
2024-05-08 22:02:12,-7.3399883072220604e-09,-8.620459632092553e-09,-6.808990726071888e-09,-1.142567004975043,1.9677083886572226,8.12995587472014
2024-05-08 22:02:13,-7.337976507145161e-09,-8.622927804586671e-09,-6.809057382272942e-09,-1.1476653621499346,1.9751203608778825,8.127439906466964
2024-05-08 22:02:14,-7.335963201849973e-09,-8.625398383971469e-09,-6.809124331875567e-09,-1.1527623251722106,1.9825299436444335,8.124914048061186
2024-05-08 22:02:15,-7.3339484573032965e-09,-8.627871311029274e-09,-6.809191518659916e-09,-1.1578578879499648,1.9899371283270497,8.1223783029518
2024-05-08 22:02:16,-7.331932247730531e-09,-8.630347118887405e-09,-6.80925911052649e-09,-1.162952044406975,1.9973419063104996,8.119832674625371
2024-05-08 22:02:17,-7.329914545486488e-09,-8.632825610792549e-09,-6.809326950315016e-09,-1.1680447884831053,2.0047442689942705,8.117277166605428
2024-05-08 22:02:18,-7.327895329881472e-09,-8.635306925066216e-09,-6.809395072606854e-09,-1.173136114134687,2.0121442077926925,8.11471178245182
2024-05-08 22:02:19,-7.325874645500763e-09,-8.637791287500201e-09,-6.80946347915202e-09,-1.1782260153348696,2.019541714135034,8.112136525760079
2024-05-08 22:02:20,-7.323852469488944e-09,-8.640278607894173e-09,-6.8095321356693755e-09,-1.1833144860739506,2.0269367794656077,8.109551400160768
2024-05-08 22:02:21,-7.321828761580076e-09,-8.642769458302553e-09,-6.809601147844391e-09,-1.1884015203596738,2.034329395243842,8.106956409318812
