,N,Bias,MAE,RMSE,RMS%,r,MAPE(%),logRMSE
JB08,47.0,6.874838867628222e-29,2.542706145658341e-13,2.9478141573654876e-13,10.179637158139796,0.7888068576578495,8.716216535059901,0.04348654785221093
MSIS,47.0,1.1171613159895861e-28,1.1694627217295778e-13,1.6702629050760722e-13,6.852108842918617,0.8941848026035267,4.210221369934383,0.027258373359022897
POD,46.0,-3.5121459432448525e-29,1.6975398474459043e-13,2.4205664621729293e-13,8.55920801313869,0.8251885834205333,5.802994142459666,0.03636627101760189
EDR,47.0,-2.0624516602884664e-28,2.627667741223334e-13,3.458108934716529e-13,11.937685500788586,0.7953935923719472,8.907718014794169,0.05134101792370711
TLE,47.0,-1.0312258301442332e-28,3.1618471987662254e-13,4.0904962680258977e-13,14.29078426503094,0.09997087640102756,10.727357102003129,0.05952597361206232
