,N,Bias,MAE,RMSE,RMS%,r,MAPE(%),logRMSE
JB08,29.0,-4.178242587653359e-29,4.834599781973728e-13,5.829665726346376e-13,14.793259746855536,-0.06629476681764107,12.258273595903372,0.06148162618317718
MSIS,29.0,-1.2534727762960078e-28,4.839726147965379e-13,5.198279305874584e-13,13.55427189799047,0.8467637573760306,12.587023018524695,0.059673569425649865
POD,29.0,-3.760418328888023e-28,1.0831572376144006e-13,1.4268386011528438e-13,3.6721003713762017,0.9364566858715716,2.808369420879565,0.01569388008461624
EDR,29.0,-4.178242587653359e-29,1.445957135954762e-13,1.8631107018593311e-13,4.82790747856331,0.8818740929371437,3.7610577090949517,0.02094147680023092
TLE,29.0,2.9247698113573514e-28,1.6089579540487063e-12,1.70708504915253e-12,44.47902400198574,-0.6471133645997863,41.48829452299196,0.18526044931337565
