,N,Bias,MAE,RMSE,RMS%,r,MAPE(%),logRMSE
JB08,47.0,-2.4061936036698776e-28,6.601007703931748e-13,8.689323612499509e-13,17.90495273907421,0.6941463855441458,14.099836427456161,0.07425149460160536
MSIS,47.0,-1.0312258301442332e-28,1.659382862510386e-13,2.2018055604121088e-13,4.720310630272852,0.9498537799367716,3.608453761656965,0.02018655473876061
POD,47.0,-3.2655484621234052e-28,2.532402957354004e-13,3.5599073662244836e-13,7.208067646387363,0.9389594206154677,5.448102145085309,0.030515130337804043
EDR,47.0,2.0624516602884664e-28,2.948424494937603e-13,3.8550256650583304e-13,7.5669694621695385,0.9785148755663635,6.219829765956933,0.032464300537149306
TLE,47.0,1.3749677735256444e-28,6.485228714290501e-13,7.698335431514709e-13,16.873232385530084,0.2860832003712066,14.35054949259175,0.07173045295679067
