,N,Bias,MAE,RMSE,RMS%,r,MAPE(%),logRMSE
JB08,47.0,2.320258117824525e-28,1.1085803649883634e-12,1.3822457584172733e-12,34.73166623242702,0.3564180159884016,27.899522606361327,0.1607793923119475
MSIS,47.0,3.179612976278053e-28,4.1740833619627125e-13,5.017411477227699e-13,12.29641322019329,0.581028791594067,10.318551813501694,0.052562550416654266
POD,47.0,1.4609032593709973e-28,1.9120044061186122e-13,2.500832674697682e-13,6.319439042207567,0.96542787556279,4.838601936778723,0.028020251641865408
EDR,47.0,-3.2655484621234052e-28,2.60444595910163e-13,3.4246290310479864e-13,9.3721398327485,0.9773785556464775,6.798180862801343,0.04433414158965422
TLE,47.0,3.437419433814111e-29,5.076205742927542e-13,6.769187066286314e-13,15.631654783477586,0.36200438288023434,12.21395668693371,0.06957073000754299
