MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff,HOT_plus_total_diff
60069.75013888889,-5766960.622969676,607936.0623148801,3660330.151060632,-4069.1804209456004,266.94989734828044,-6448.133420292488,32.132892489966395,40.89005138072179,13223261.013414957,29103958.075897086,58126122.32730678,-4118.142375182408,-4017.8223172391185,0.0,0.0
60069.75048611111,-5885807.650666059,615605.1951335613,3464881.701049061,-3853.215130737866,244.27760625074882,-6580.55595117208,30.2209314995021,40.810744546152186,13224011.616435682,29105327.50958455,58125091.01247191,-6531.1558106023895,-6428.889038187545,10.31819861382246,10.31819861382246
60069.75083333333,-5998110.363583212,622589.9677091045,3265569.976881263,-3632.9333063700456,221.33023179437947,-6705.660534353321,28.30894708878689,40.72967875216492,13224747.166650891,29106537.341011308,58123986.79927923,-8854.236670106191,-8751.616187726971,19.000728715211153,19.000728715211153
60069.751180555555,-6103742.942561583,628882.5138502391,3062616.6837336295,-3408.580985057117,198.1333622266119,-6823.304001518067,26.396948688774845,40.64704599795319,13225464.543167837,29107579.32902631,58122813.57455146,-11077.017126917955,-10975.780969662657,27.95276788622141,27.95276788622141
60069.75152777778,-6202587.028679786,634475.7346817488,2856247.6995205386,-3180.4093946081707,174.71298852024205,-6933.351460220144,24.484945703015743,40.56301827811282,13226160.747308545,29108445.5083032,58121575.203384995,-13189.582586828454,-13091.567824463473,39.189179331064224,39.189179331064224
60069.751875,-6294531.872383047,639363.32096542,2646692.8202280803,-2948.6745956259665,151.09545830416232,-7035.676776988533,22.572947509797668,40.4777504861946,13226832.92111065,29109129.709332924,58120275.46358175,-15182.516197089255,-15089.589913334203,53.270435228943825,53.270435228943825
60069.752222222225,-6379474.474613272,643539.7570563187,2434185.489230348,-2713.636960521135,127.30739170560287,-7130.162764195142,20.66096339093089,40.391383002780486,13227478.360859519,29109626.884702086,58118918.01715996,-17046.941114561447,-16960.92485178356,69.98358272761106,69.98358272761106
60069.75256944444,-6457319.704413231,647000.3268570649,2218962.532552828,-2475.560841011041,103.37560825696585,-7216.701256499349,18.749002586031114,40.304043851798994,13228094.52226779,29109932.509744536,58117506.4468543,-18774.560191608478,-18697.16137100764,89.02475384250283,89.02475384250283
60069.752916666665,-6527980.419194212,649741.1260815905,2001263.8821415657,-2234.7142236719615,79.32710444119175,-7295.193264721072,16.837074244444807,40.215850488599756,13228679.03400605,29110042.610306244,58116044.21631757,-20357.693036503177,-20290.448154193346,109.98043859004974,109.98043859004974
60069.75326388889,-6591377.564006865,651759.0578374602,1781332.3020857158,-1991.3683700355564,55.18903588151443,-7365.549063648601,14.925187467643823,40.12691145951716,13229229.701149628,29109953.411937196,58114534.70959199,-21789.310222485998,-21733.53560982565,132.7595376931131,132.7595376931131
60069.75361111111,-6647440.271138694,653051.8453373984,1559413.1078402514,-1745.7975928173025,30.988682312038577,-7427.68825564003,13.013351291811206,40.03732770183546,13229744.517866679,29109661.178245477,58112981.186195076,-23063.064485427312,-23019.806533843737,157.74075651168823,157.74075651168823
60069.753958333335,-6696105.941492443,653618.0297404444,1335753.8854082553,-1498.2790233810122,6.753417288101048,-7481.539939944965,11.101574720356204,39.94719378767351,13230221.670956282,29109162.756770164,58111386.807271875,-24173.318832946148,-24143.299408630784,185.276183411479,185.276183411479
60069.75430555556,-6737320.329316429,653456.9754807344,1110604.20153046,-1249.092250957248,-17.48932565399133,-7527.042898913985,9.189866680621655,39.856598967059824,13230659.554944906,29108456.065002356,58109754.55738318,-25115.171333000166,-25098.733973233382,215.1526271291077,215.1526271291077
60069.75465277778,-6771037.609942276,652568.8695005132,884215.3158368433,-998.5189230377806,-41.71209902434447,-7564.145732694964,7.278236040719022,39.76562813690407,13231056.780725062,29107540.302158494,58108087.21423707,-25884.476548004317,-25881.549638994955,246.387990642339,246.387990642339
60069.755,-6797220.431878012,650954.7231452819,656839.8769629534,-746.8423099316972,-65.88753021162188,-7592.806990108479,5.3666915198214795,39.674362685202766,13231412.176796217,29106416.29579084,58106387.37436902,-26477.863639443847,-26487.96170991856,276.96656116843224,276.96656116843224
60069.75534722222,-6815839.958902671,648616.3642320083,428731.6306441198,-494.3467938763591,-89.98835880926362,-7612.995146293883,3.4552417078861746,39.582881339573106,13231724.792343743,29105085.87741562,58104657.45619142,-26892.750865551585,-26915.030037160315,304.53508603200316,304.53508603200316
