MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff,HOT_plus_total_diff
60068.91645833333,-2183936.0093237855,84467.57286191895,-6512115.047154804,7178.394872173784,-704.1859576112615,-2426.1885619033264,-71.57615434661905,-14.38994886609426,13221632.135939812,28955810.870829154,58028156.08881629,46048.46724331004,46114.59150163964,0.0,0.0
60068.91680555556,-1967421.1779754465,63299.33439471712,-6581291.559726994,7254.599223101525,-706.9003860516672,-2185.1646630735377,-73.4770296216088,-14.14280389661055,13221499.85220297,28951931.324185267,58025820.90402943,47586.42840581547,47662.538384161664,-3.5850255005061626,-3.5850255005061626
60068.91715277778,-1748740.1195326897,42061.33744145697,-6643201.397780857,7322.797476198476,-708.8361291926333,-1941.7879456512085,-75.37687556865434,-13.80187891083483,13221409.979483515,28948175.980671953,58023463.47541759,48973.42069222846,49059.429201016435,-2.560940880328417,-2.560940880328417
60068.9175,-1528134.0980342466,20776.972287097946,-6697777.979597374,7382.919149142795,-709.9913764176447,-1696.3256232924018,-77.27532552566261,-13.325236296363224,13221364.042446237,28944551.768802572,58021084.87360048,50203.39942126668,50298.98795588386,3.4903565272688866,3.4903565272688866
60068.91784722222,-1305846.3541948125,-530.3312699542148,-6744962.769031523,7434.902773661975,-710.3652186722098,-1449.0467507900687,-79.17175401302056,-12.641662942687496,13221363.364375843,28941067.241840504,58018686.29781055,51271.01796824688,51375.39644664438,13.033037897199392,13.033037897199392
60068.91819444444,-1082121.8412357538,-21837.12639737429,-6784705.322105484,7478.695681068172,-709.957607873268,-1200.221682892107,-81.06500271524006,-11.619852661347428,13221409.05406534,28937730.491544615,58016269.12875025,52171.65058769916,52283.929026995356,24.08169313892722,24.08169313892722
60068.918541666666,-857206.9651258612,-43119.979497277935,-6816963.322591576,7514.253730603136,-708.7692789960272,-950.1219486929931,-82.95266776495384,-9.988623648183152,13221501.991833292,28934547.368059937,58013834.99651806,52901.41205701682,53021.203550196675,35.798422425985336,35.798422425985336
60068.91888888889,-631349.3249271195,-64355.490940126045,-6841702.618595413,7541.541331144251,-706.8017980617507,-699.0202438814134,-84.82884189426481,-7.086362287585893,13221642.825062405,28931521.86622818,58011385.77605148,53457.173852248,53585.60797240403,47.67536539211869,47.67536539211869
60068.91923611111,-404797.4603597706,-85520.32023021787,-6858897.255122541,7560.531637567529,-704.0575862109096,-447.19028188077704,-86.67433928158627,-0.7986769647751413,13221831.968793672,28928657.43778465,58008923.54810644,53836.57685755672,53979.78504215794,55.69879413023591,55.69879413023591
60068.919583333336,-177800.5821478304,-106591.20997009064,-6868529.496683887,7571.206719177627,-700.5398237041137,-194.9063802298003,-88.38127135920368,19.9522738648251,13222069.603025015,28925957.86308506,58006450.59635476,54038.04081138485,54227.63120586378,34.4755783341825,34.4755783341825
60068.91993055555,49391.69637084961,-127545.01276912016,-6870589.843898254,7573.557450243757,-696.2524241565333,57.55694106352421,-88.80848685847597,103.57329278203774,13222355.674408725,28923426.345875572,58003969.3759605,54060.770200501385,54173.83927698742,138.56432243809104,138.56432243809104
60068.920277777775,276529.61471312935,-148358.7064613119,-6865077.0320660435,7567.58344632314,-691.2001358875157,309.9250984681094,-87.2693589839826,139.56012220276952,13222689.889223013,28921065.2057877,58001482.5644549,53904.756921906366,53872.372233639435,314.3599480576813,314.3599480576813
60068.920625,503363.5365039299,-169009.42785706394,-6851998.033778017,7553.293159422741,-685.3885961576755,561.9236509177373,-85.447135677204,148.31556975073764,13223071.719273858,28918876.63469304,57998993.01212101,53570.77920837189,53508.317541202225,377.4334012642503,377.4334012642503
60068.92097222222,729644.2117738853,-189474.49387496675,-6831368.048504166,7530.703920309522,-678.8242698011942,813.2786126147013,-83.57858970177625,151.96043978409526,13223500.404265303,28916863.013186406,57996503.73087692,53060.39720810622,52988.09509202937,421.9961129873991,421.9961129873991
60068.921319444446,955123.0417247673,-209731.42792557908,-6803210.48518802,7499.841950779551,-671.5143889189837,1063.7168010010869,-81.69502636756278,153.90580909318328,13223974.956502108,28915027.146965023,57994017.87208509,52375.945116320276,52300.14532475093,459.9533098116517,459.9533098116517
60068.92166666667,1179552.3487578263,-229757.98156762955,-6767556.928852906,7460.74225097188,-663.4669788069376,1312.9662708136527,-79.80484063844352,155.08858009150651,13224494.159977213,28913371.897849232,57991538.760291986,51520.520059488925,51443.888267138165,492.3476901166141,492.3476901166141
60068.92201388889,1402685.6320689253,-249532.15940607525,-6724447.101175628,7413.448345641206,-654.6908906085366,1560.7565688554669,-77.91119776078129,155.86532239287152,13225056.57142179,28911898.80148081,57989069.918651566,50497.96765944984,50421.82764355081,518.663041703403,518.663041703403
60068.92236111111,1624277.8246373874,-269032.24447608524,-6673928.816063297,7358.012220390931,-645.1957733661387,1806.8187852383098,-76.0155497341837,156.40063641415594,13225660.524993714,28910607.77204093,57986615.07172753,49312.86429278074,49238.085113768924,538.5880873315036,538.5880873315036
60068.92270833333,1844085.5453124528,-288236.8195283482,-6616057.927219191,7294.494401077522,-634.9919950357723,2050.885787902231,-74.1186533757927,156.7808600399857,13226304.136340983,28909497.95806509,57984178.161335915,47970.49625118582,47898.00574632417,551.5710390023887,551.5710390023887
60068.923055555555,2061867.3583565638,-307124.7883084214,-6550898.271725422,7222.9638735569415,-624.0906241657725,2292.692518695909,-72.22094002367346,157.05559682251842,13226985.312973354,28908567.60558226,57981763.31678969,46476.83568903877,46407.52310371266,557.5616182126105,557.5616182126105
60068.92340277778,2277384.022301923,-325675.3983729965,-6478521.607601527,7143.498054098935,-612.5034704740748,2531.976191544593,-70.32267216761046,157.25535972828294,13227701.764828283,28907814.192403365,57979374.830588356,44838.51370401249,44772.83464259068,557.1770569011569,557.1770569011569
