MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff,HOT_plus_total_diff
60068.920277777775,276529.61471312935,-148358.7064613119,-6865077.0320660435,7567.58344632314,-691.2001358875157,309.9250984681094,-87.2693589839826,139.56012220276952,13222689.889223013,28921065.2057877,58001482.5644549,53904.756921906366,-0.0,8072.140680059791,8072.140680059791
60068.920625,503363.5365039299,-169009.42785706394,-6851998.033778017,7553.293159422741,-685.3885961576755,561.9236509177373,-85.447135677204,148.31556975073764,13223071.719273858,28918876.63469304,57998993.01212101,53570.77920837189,-0.0,7771.159440826625,7771.159440826625
60068.92097222222,729644.2117738853,-189474.49387496675,-6831368.048504166,7530.703920309522,-678.8242698011942,813.2786126147013,-83.57858970177625,151.96043978409526,13223500.404265303,28916863.013186406,57996503.73087692,53060.39720810622,-0.0,7295.499703377485,7295.499703377485
60068.921319444446,955123.0417247673,-209731.42792557908,-6803210.48518802,7499.841950779551,-671.5143889189837,1063.7168010010869,-81.69502636756278,153.90580909318328,13223974.956502108,28915027.146965023,57994017.87208509,52375.945116320276,-0.0,6645.507132925093,6645.507132925093
60068.92166666667,1179552.3487578263,-229757.98156762955,-6767556.928852906,7460.74225097188,-663.4669788069376,1312.9662708136527,-79.80484063844352,155.08858009150651,13224494.159977213,28913371.897849232,57991538.760291986,51520.520059488925,-0.0,5821.644455615431,5821.644455615431
60068.92201388889,1402685.6320689253,-249532.15940607525,-6724447.101175628,7413.448345641206,-654.6908906085366,1560.7565688554669,-77.91119776078129,155.86532239287152,13225056.57142179,28911898.80148081,57989069.918651566,50497.96765944984,-0.0,4825.899183616042,4825.899183616042
60068.92236111111,1624277.8246373874,-269032.24447608524,-6673928.816063297,7358.012220390931,-645.1957733661387,1806.8187852383098,-76.0155497341837,156.40063641415594,13225660.524993714,28910607.77204093,57986615.07172753,49312.86429278074,-0.0,3662.081699460745,3662.081699460745
60068.92270833333,1844085.5453124528,-288236.8195283482,-6616057.927219191,7294.494401077522,-634.9919950357723,2050.885787902231,-74.1186533757927,156.7808600399857,13226304.136340983,28909497.95806509,57984178.161335915,47970.49625118582,-0.0,2334.9852836877108,2334.9852836877108
60068.923055555555,2061867.3583565638,-307124.7883084214,-6550898.271725422,7222.9638735569415,-624.0906241657725,2292.692518695909,-72.22094002367346,157.05559682251842,13226985.312973354,28908567.60558226,57981763.31678969,46476.83568903877,-0.0,850.4932202883065,850.4932202883065
60068.92340277778,2277384.022301923,-325675.3983729965,-6478521.607601527,7143.498054098935,-612.5034704740748,2531.976191544593,-70.32267216761046,157.25535972828294,13227701.764828283,28907814.192403365,57979374.830588356,44838.51370401249,-0.0,-784.5798021480441,-784.5798021480441
60068.92375,2490398.7441754676,-343868.2634592806,-6399007.534375101,7056.182782422629,-600.2430539828891,2768.4765951653894,-68.42401757450061,157.39994382756936,13228451.008457372,28907234.920395408,57977017.19485995,43062.79068674835,-0.0,-2562.943522594869,-2562.943522594869
60068.924097222225,2700677.432685408,-361683.38081750483,-6312443.418650234,6961.112168977231,-587.3225929577234,3001.936354410593,-66.52508753842847,157.50275051613127,13229230.384583479,28906826.166606717,57974695.03140848,41157.523753960064,-0.0,-4476.35318537429,-4476.35318537429
60068.92444444444,2907988.941627576,-379101.1572633472,-6218924.304653688,6858.38850613091,-573.7560481086435,3232.101087168762,-64.62595802095719,157.5731753975189,13230037.067021472,28906583.170723658,57972413.10049926,39131.131877092346,-0.0,-6515.288211539388,-6515.288211539388
