UTC,Lat,Lon,Alt,dens_x
2022-02-01 00:00:00,-42.374,-75.020,521736.775,3.2712599e-13
2022-02-01 00:00:10,-41.742,-75.041,521495.656,3.2868986e-13
2022-02-01 00:00:20,-41.110,-75.063,521252.869,3.2995703e-13
2022-02-01 00:00:30,-40.478,-75.085,521008.515,3.313499e-13
2022-02-01 00:00:40,-39.846,-75.108,520762.698,3.3237467e-13
2022-02-01 00:00:50,-39.214,-75.131,520515.518,3.3374812e-13
2022-02-01 00:01:00,-38.582,-75.154,520267.079,3.3426536e-13
2022-02-01 00:01:10,-37.950,-75.178,520017.482,3.3607233e-13
2022-02-01 00:01:20,-37.317,-75.202,519766.828,3.3756165e-13
2022-02-01 00:01:30,-36.685,-75.226,519515.220,3.3855021e-13
2022-02-01 00:01:40,-36.052,-75.251,519262.759,3.4015103e-13
2022-02-01 00:01:50,-35.420,-75.275,519009.544,3.4073322e-13
2022-02-01 00:02:00,-34.787,-75.300,518755.678,3.4080378e-13
2022-02-01 00:02:10,-34.154,-75.326,518501.259,3.4096956e-13
2022-02-01 00:02:20,-33.521,-75.351,518246.388,3.397573e-13
2022-02-01 00:02:30,-32.888,-75.377,517991.164,3.3879786e-13
2022-02-01 00:02:40,-32.255,-75.403,517735.684,3.3771261e-13
2022-02-01 00:02:50,-31.621,-75.429,517480.047,3.3686943e-13
2022-02-01 00:03:00,-30.988,-75.455,517224.351,3.3531578e-13
2022-02-01 00:03:10,-30.354,-75.482,516968.691,3.3343231e-13
2022-02-01 00:03:20,-29.721,-75.509,516713.164,3.3182194e-13
2022-02-01 00:03:30,-29.087,-75.536,516457.864,3.3070898e-13
2022-02-01 00:03:40,-28.453,-75.563,516202.886,3.2844056e-13
2022-02-01 00:03:50,-27.819,-75.590,515948.323,3.2781976e-13
2022-02-01 00:04:00,-27.185,-75.618,515694.268,3.2704417e-13
2022-02-01 00:04:10,-26.551,-75.646,515440.812,3.2630422e-13
2022-02-01 00:04:20,-25.917,-75.673,515188.045,3.2524767e-13
2022-02-01 00:04:30,-25.283,-75.701,514936.058,3.2326422e-13
2022-02-01 00:04:40,-24.649,-75.729,514684.938,3.2147206e-13
2022-02-01 00:04:50,-24.014,-75.758,514434.774,3.2062e-13
2022-02-01 00:05:00,-23.380,-75.786,514185.651,3.1986512e-13
2022-02-01 00:05:10,-22.745,-75.815,513937.654,3.1848677e-13
2022-02-01 00:05:20,-22.111,-75.843,513690.868,3.1701325e-13
2022-02-01 00:05:30,-21.476,-75.872,513445.375,3.1585728e-13
2022-02-01 00:05:40,-20.841,-75.901,513201.255,3.1458552e-13
2022-02-01 00:05:50,-20.206,-75.930,512958.590,3.1410006e-13
2022-02-01 00:06:00,-19.571,-75.959,512717.456,3.1387613e-13
2022-02-01 00:06:10,-18.936,-75.988,512477.932,3.133773e-13
2022-02-01 00:06:20,-18.301,-76.017,512240.091,3.1368874e-13
2022-02-01 00:06:30,-17.666,-76.046,512004.009,3.1394427e-13
2022-02-01 00:06:40,-17.030,-76.076,511769.758,3.1399905e-13
2022-02-01 00:06:50,-16.395,-76.105,511537.407,3.1458568e-13
2022-02-01 00:07:00,-15.760,-76.135,511307.025,3.1521903e-13
2022-02-01 00:07:10,-15.124,-76.165,511078.681,3.1683451e-13
2022-02-01 00:07:20,-14.488,-76.194,510852.439,3.178518e-13
2022-02-01 00:07:30,-13.853,-76.224,510628.363,3.1924697e-13
2022-02-01 00:07:40,-13.217,-76.254,510406.517,3.2114749e-13
2022-02-01 00:07:50,-12.581,-76.284,510186.959,3.2123195e-13
2022-02-01 00:08:00,-11.945,-76.314,509969.750,3.2111025e-13
2022-02-01 00:08:10,-11.309,-76.344,509754.948,3.204161e-13
2022-02-01 00:08:20,-10.673,-76.374,509542.609,3.1856507e-13
2022-02-01 00:08:30,-10.037,-76.404,509332.786,3.1552212e-13
2022-02-01 00:08:40,-9.401,-76.434,509125.534,3.1183116e-13
2022-02-01 00:08:50,-8.765,-76.465,508920.902,3.0800477e-13
2022-02-01 00:09:00,-8.129,-76.495,508718.941,3.050032e-13
2022-02-01 00:09:10,-7.493,-76.525,508519.697,3.0227368e-13
2022-02-01 00:09:20,-6.856,-76.556,508323.216,2.9996533e-13
2022-02-01 00:09:30,-6.220,-76.586,508129.542,2.992987e-13
2022-02-01 00:09:40,-5.584,-76.616,507938.714,2.991727e-13
2022-02-01 00:09:50,-4.947,-76.647,507750.774,2.9902931e-13
2022-02-01 00:10:00,-4.311,-76.677,507565.757,2.9818649e-13
2022-02-01 00:10:10,-3.674,-76.708,507383.698,2.9825772e-13
2022-02-01 00:10:20,-3.038,-76.738,507204.630,2.9809971e-13
2022-02-01 00:10:30,-2.401,-76.768,507028.584,2.9509256e-13
2022-02-01 00:10:40,-1.764,-76.799,506855.588,2.926092e-13
2022-02-01 00:10:50,-1.128,-76.829,506685.668,2.9093641e-13
2022-02-01 00:11:00,-0.491,-76.860,506518.849,2.9062078e-13
2022-02-01 00:11:10,0.146,-76.890,506355.152,2.8690598e-13
2022-02-01 00:11:20,0.783,-76.921,506194.598,2.861851e-13
2022-02-01 00:11:30,1.419,-76.951,506037.206,2.8464e-13
2022-02-01 00:11:40,2.056,-76.982,505882.991,2.8347073e-13
2022-02-01 00:11:50,2.693,-77.012,505731.969,2.8318182e-13
2022-02-01 00:12:00,3.330,-77.043,505584.152,2.8523161e-13
2022-02-01 00:12:10,3.967,-77.073,505439.551,2.8537874e-13
2022-02-01 00:12:20,4.604,-77.104,505298.175,2.8766309e-13
2022-02-01 00:12:30,5.241,-77.134,505160.030,2.9008935e-13
2022-02-01 00:12:40,5.878,-77.165,505025.123,2.9211425e-13
2022-02-01 00:12:50,6.515,-77.195,504893.455,2.9530375e-13
2022-02-01 00:13:00,7.152,-77.225,504765.029,2.9878981e-13
2022-02-01 00:13:10,7.789,-77.256,504639.842,3.0186681e-13
2022-02-01 00:13:20,8.426,-77.286,504517.894,3.0657919e-13
2022-02-01 00:13:30,9.063,-77.316,504399.180,3.1103345e-13
2022-02-01 00:13:40,9.700,-77.346,504283.693,3.1504035e-13
2022-02-01 00:13:50,10.337,-77.376,504171.426,3.199129e-13
2022-02-01 00:14:00,10.974,-77.406,504062.368,3.2550776e-13
2022-02-01 00:14:10,11.611,-77.437,503956.508,3.3044229e-13
2022-02-01 00:14:20,12.248,-77.466,503853.829,3.3417176e-13
2022-02-01 00:14:30,12.885,-77.496,503754.317,3.3624586e-13
2022-02-01 00:14:40,13.522,-77.526,503657.953,3.3687449e-13
2022-02-01 00:14:50,14.159,-77.556,503564.715,3.3586386e-13
2022-02-01 00:15:00,14.796,-77.586,503474.583,3.338156e-13
2022-02-01 00:15:10,15.433,-77.616,503387.531,3.3130857e-13
2022-02-01 00:15:20,16.070,-77.645,503303.533,3.2790717e-13
2022-02-01 00:15:30,16.707,-77.675,503222.563,3.2324119e-13
2022-02-01 00:15:40,17.344,-77.704,503144.589,3.168312e-13
2022-02-01 00:15:50,17.980,-77.733,503069.581,3.0951729e-13
2022-02-01 00:16:00,18.617,-77.763,502997.505,3.0247526e-13
2022-02-01 00:16:10,19.254,-77.792,502928.328,2.9675221e-13
2022-02-01 00:16:20,19.891,-77.821,502862.012,2.9229235e-13
2022-02-01 00:16:30,20.528,-77.850,502798.520,2.9079833e-13
2022-02-01 00:16:40,21.165,-77.879,502737.812,2.9008881e-13
2022-02-01 00:16:50,21.802,-77.908,502679.846,2.9144475e-13
2022-02-01 00:17:00,22.438,-77.936,502624.579,2.9208756e-13
2022-02-01 00:17:10,23.075,-77.965,502571.967,2.942272e-13
2022-02-01 00:17:20,23.712,-77.993,502521.963,2.9878717e-13
2022-02-01 00:17:30,24.348,-78.021,502474.521,3.0380311e-13
2022-02-01 00:17:40,24.985,-78.049,502429.590,3.0735146e-13
2022-02-01 00:17:50,25.622,-78.077,502387.122,3.0934876e-13
2022-02-01 00:18:00,26.258,-78.105,502347.064,3.1039371e-13
2022-02-01 00:18:10,26.895,-78.133,502309.363,3.1173744e-13
2022-02-01 00:18:20,27.531,-78.160,502273.965,3.1221748e-13
2022-02-01 00:18:30,28.168,-78.188,502240.813,3.1327946e-13
2022-02-01 00:18:40,28.804,-78.215,502209.853,3.1416795e-13
2022-02-01 00:18:50,29.440,-78.242,502181.024,3.1635392e-13
2022-02-01 00:19:00,30.077,-78.269,502154.267,3.1800233e-13
2022-02-01 00:19:10,30.713,-78.295,502129.523,3.1954414e-13
2022-02-01 00:19:20,31.349,-78.322,502106.728,3.2067525e-13
2022-02-01 00:19:30,31.985,-78.348,502085.821,3.215993e-13
2022-02-01 00:19:40,32.622,-78.374,502066.737,3.2315823e-13
2022-02-01 00:19:50,33.258,-78.400,502049.411,3.2393719e-13
2022-02-01 00:20:00,33.894,-78.425,502033.778,3.2557707e-13
2022-02-01 00:20:10,34.530,-78.451,502019.770,3.2676868e-13
2022-02-01 00:20:20,35.166,-78.476,502007.321,3.2683924e-13
2022-02-01 00:20:30,35.801,-78.500,501996.360,3.2676935e-13
2022-02-01 00:20:40,36.437,-78.525,501986.821,3.2567073e-13
2022-02-01 00:20:50,37.073,-78.549,501978.631,3.2298965e-13
2022-02-01 00:21:00,37.709,-78.573,501971.722,3.2048097e-13
2022-02-01 00:21:10,38.345,-78.597,501966.021,3.1792519e-13
2022-02-01 00:21:20,38.980,-78.620,501961.459,3.154077e-13
2022-02-01 00:21:30,39.616,-78.643,501957.962,3.1467029e-13
2022-02-01 00:21:40,40.251,-78.666,501955.458,3.1406332e-13
2022-02-01 00:21:50,40.887,-78.688,501953.875,3.1342833e-13
2022-02-01 00:22:00,41.522,-78.710,501953.139,3.1159474e-13
2022-02-01 00:22:10,42.157,-78.731,501953.178,3.0884685e-13
2022-02-01 00:22:20,42.793,-78.752,501953.917,3.0519682e-13
2022-02-01 00:22:30,43.428,-78.773,501955.283,3.00779e-13
2022-02-01 00:22:40,44.063,-78.793,501957.202,2.9575179e-13
2022-02-01 00:22:50,44.698,-78.813,501959.600,2.8936951e-13
2022-02-01 00:23:00,45.333,-78.832,501962.401,2.8562168e-13
2022-02-01 00:23:10,45.968,-78.851,501965.534,2.8245817e-13
2022-02-01 00:23:20,46.603,-78.869,501968.921,2.7996165e-13
2022-02-01 00:23:30,47.238,-78.887,501972.491,2.7412379e-13
2022-02-01 00:23:40,47.873,-78.904,501976.168,2.684941e-13
2022-02-01 00:23:50,48.508,-78.920,501979.879,2.617094e-13
2022-02-01 00:24:00,49.142,-78.936,501983.550,2.5489927e-13
2022-02-01 00:24:10,49.777,-78.951,501987.108,2.5131548e-13
2022-02-01 00:24:20,50.412,-78.966,501990.479,2.4672494e-13
2022-02-01 00:24:30,51.046,-78.979,501993.591,2.4339227e-13
2022-02-01 00:24:40,51.681,-78.992,501996.371,2.4010629e-13
2022-02-01 00:24:50,52.315,-79.004,501998.747,2.3856364e-13
2022-02-01 00:25:00,52.949,-79.016,502000.647,2.3792603e-13
2022-02-01 00:25:10,53.584,-79.026,502002.001,2.3981988e-13
2022-02-01 00:25:20,54.218,-79.035,502002.737,2.4195776e-13
2022-02-01 00:25:30,54.852,-79.044,502002.785,2.4369026e-13
2022-02-01 00:25:40,55.486,-79.051,502002.075,2.4567554e-13
2022-02-01 00:25:50,56.120,-79.057,502000.538,2.449499e-13
2022-02-01 00:26:00,56.754,-79.062,501998.106,2.4587643e-13
2022-02-01 00:26:10,57.388,-79.066,501994.710,2.4730037e-13
2022-02-01 00:26:20,58.022,-79.068,501990.283,2.4958643e-13
2022-02-01 00:26:30,58.656,-79.069,501984.760,2.5282183e-13
2022-02-01 00:26:40,59.290,-79.069,501978.073,2.5778846e-13
2022-02-01 00:26:50,59.923,-79.067,501970.159,2.6336748e-13
2022-02-01 00:27:00,60.557,-79.063,501960.952,2.7011145e-13
2022-02-01 00:27:10,61.191,-79.057,501950.391,2.7559433e-13
2022-02-01 00:27:20,61.824,-79.049,501938.414,2.7943036e-13
2022-02-01 00:27:30,62.457,-79.040,501924.958,2.8239501e-13
2022-02-01 00:27:40,63.091,-79.028,501909.965,2.8363224e-13
2022-02-01 00:27:50,63.724,-79.014,501893.375,2.867188e-13
2022-02-01 00:28:00,64.357,-78.997,501875.132,2.8842602e-13
2022-02-01 00:28:10,64.991,-78.977,501855.179,2.8858028e-13
2022-02-01 00:28:20,65.624,-78.954,501833.460,2.8785873e-13
2022-02-01 00:28:30,66.257,-78.929,501809.922,2.8561138e-13
2022-02-01 00:28:40,66.890,-78.899,501784.511,2.8366051e-13
2022-02-01 00:28:50,67.523,-78.866,501757.176,2.8055507e-13
2022-02-01 00:29:00,68.156,-78.829,501727.867,2.7964297e-13
2022-02-01 00:29:10,68.788,-78.787,501696.534,2.798449e-13
2022-02-01 00:29:20,69.421,-78.741,501663.130,2.8104154e-13
2022-02-01 00:29:30,70.054,-78.689,501627.607,2.8424348e-13
2022-02-01 00:29:40,70.686,-78.631,501589.920,2.880256e-13
2022-02-01 00:29:50,71.319,-78.567,501550.027,2.9087823e-13
2022-02-01 00:30:00,71.951,-78.495,501507.884,2.9380327e-13
2022-02-01 00:30:10,72.584,-78.416,501463.450,2.9258894e-13
2022-02-01 00:30:20,73.216,-78.328,501416.688,2.8529739e-13
2022-02-01 00:30:30,73.848,-78.230,501367.559,2.7483418e-13
2022-02-01 00:30:40,74.480,-78.121,501316.029,2.6642974e-13
2022-02-01 00:30:50,75.112,-77.999,501262.064,2.5965267e-13
2022-02-01 00:31:00,75.743,-77.863,501205.632,2.5501433e-13
2022-02-01 00:31:10,76.375,-77.711,501146.704,2.5259883e-13
2022-02-01 00:31:20,77.006,-77.541,501085.252,2.5197271e-13
2022-02-01 00:31:30,77.638,-77.350,501021.249,2.5237625e-13
2022-02-01 00:31:40,78.268,-77.133,500954.673,2.5390758e-13
2022-02-01 00:31:50,78.899,-76.888,500885.501,2.537812e-13
2022-02-01 00:32:00,79.529,-76.609,500813.711,2.5408576e-13
2022-02-01 00:32:10,80.159,-76.289,500739.286,2.5366895e-13
2022-02-01 00:32:20,80.789,-75.920,500662.209,2.5096012e-13
2022-02-01 00:32:30,81.418,-75.492,500582.463,2.4891926e-13
2022-02-01 00:32:40,82.046,-74.990,500500.037,2.477548e-13
2022-02-01 00:32:50,82.674,-74.395,500414.917,2.5110737e-13
2022-02-01 00:33:00,83.300,-73.682,500327.096,2.5699267e-13
2022-02-01 00:33:10,83.926,-72.813,500236.564,2.6348535e-13
2022-02-01 00:33:20,84.549,-71.738,500143.317,2.6548679e-13
2022-02-01 00:33:30,85.169,-70.375,500047.352,2.6498646e-13
2022-02-01 00:33:40,85.786,-68.601,499948.665,2.6396065e-13
2022-02-01 00:33:50,86.398,-66.209,499847.259,2.6207213e-13
2022-02-01 00:34:00,87.000,-62.833,499743.135,2.5945352e-13
2022-02-01 00:34:10,87.586,-57.773,499636.298,2.5861208e-13
2022-02-01 00:34:20,88.141,-49.564,499526.754,2.5812538e-13
2022-02-01 00:34:30,88.627,-34.994,499414.512,2.5875832e-13
2022-02-01 00:34:40,88.943,-8.701,499299.583,2.6071505e-13
2022-02-01 00:34:50,88.927,25.848,499181.979,2.6151517e-13
2022-02-01 00:35:00,88.590,50.998,499061.714,2.5995106e-13
2022-02-01 00:35:10,88.096,64.835,498938.805,2.575377e-13
2022-02-01 00:35:20,87.537,72.687,498813.269,2.5547015e-13
2022-02-01 00:35:30,86.949,77.563,498685.128,2.5457656e-13
2022-02-01 00:35:40,86.345,80.835,498554.404,2.5739051e-13
2022-02-01 00:35:50,85.733,83.163,498421.121,2.6123319e-13
2022-02-01 00:36:00,85.116,84.896,498285.304,2.6556261e-13
2022-02-01 00:36:10,84.494,86.230,498146.984,2.7055488e-13
2022-02-01 00:36:20,83.871,87.285,498006.189,2.7260352e-13
2022-02-01 00:36:30,83.245,88.139,497862.951,2.7446475e-13
2022-02-01 00:36:40,82.618,88.841,497717.306,2.7132501e-13
2022-02-01 00:36:50,81.990,89.427,497569.289,2.6928621e-13
2022-02-01 00:37:00,81.361,89.922,497418.938,2.6345043e-13
2022-02-01 00:37:10,80.731,90.345,497266.293,2.5787035e-13
2022-02-01 00:37:20,80.101,90.709,497111.395,2.5342598e-13
2022-02-01 00:37:30,79.470,91.025,496954.289,2.5092339e-13
2022-02-01 00:37:40,78.839,91.301,496795.020,2.4842312e-13
2022-02-01 00:37:50,78.208,91.544,496633.636,2.4526232e-13
2022-02-01 00:38:00,77.576,91.758,496470.185,2.4037093e-13
2022-02-01 00:38:10,76.944,91.948,496304.718,2.3628278e-13
2022-02-01 00:38:20,76.311,92.116,496137.287,2.2880325e-13
2022-02-01 00:38:30,75.679,92.267,495967.947,2.2172246e-13
2022-02-01 00:38:40,75.046,92.401,495796.753,2.1683151e-13
2022-02-01 00:38:50,74.413,92.522,495623.763,2.1256279e-13
2022-02-01 00:39:00,73.780,92.630,495449.036,2.0815975e-13
2022-02-01 00:39:10,73.147,92.727,495272.631,2.0520887e-13
2022-02-01 00:39:20,72.514,92.814,495094.612,2.0240497e-13
2022-02-01 00:39:30,71.880,92.893,494915.042,2.0202248e-13
2022-02-01 00:39:40,71.247,92.964,494733.986,1.99112e-13
2022-02-01 00:39:50,70.613,93.027,494551.511,1.9998182e-13
2022-02-01 00:40:00,69.979,93.085,494367.685,1.9858073e-13
2022-02-01 00:40:10,69.345,93.136,494182.578,1.9786866e-13
2022-02-01 00:40:20,68.711,93.182,493996.260,1.9652218e-13
2022-02-01 00:40:30,68.077,93.224,493808.806,1.95198e-13
2022-02-01 00:40:40,67.442,93.260,493620.288,1.9460588e-13
2022-02-01 00:40:50,66.808,93.293,493430.783,1.9309246e-13
2022-02-01 00:41:00,66.173,93.322,493240.368,1.9100425e-13
2022-02-01 00:41:10,65.538,93.348,493049.121,1.890545e-13
2022-02-01 00:41:20,64.904,93.370,492857.121,1.8760442e-13
2022-02-01 00:41:30,64.269,93.390,492664.449,1.8515504e-13
2022-02-01 00:41:40,63.634,93.406,492471.188,1.8284401e-13
2022-02-01 00:41:50,62.999,93.420,492277.420,1.8060606e-13
2022-02-01 00:42:00,62.364,93.432,492083.230,1.7801448e-13
2022-02-01 00:42:10,61.728,93.442,491888.702,1.7526724e-13
2022-02-01 00:42:20,61.093,93.449,491693.923,1.7277897e-13
2022-02-01 00:42:30,60.457,93.455,491498.979,1.7097112e-13
2022-02-01 00:42:40,59.822,93.458,491303.960,1.6963285e-13
2022-02-01 00:42:50,59.186,93.460,491108.953,1.6861514e-13
2022-02-01 00:43:00,58.550,93.461,490914.050,1.6776937e-13
2022-02-01 00:43:10,57.914,93.460,490719.339,1.6660476e-13
2022-02-01 00:43:20,57.278,93.457,490524.913,1.6832154e-13
2022-02-01 00:43:30,56.642,93.453,490330.864,1.6729088e-13
2022-02-01 00:43:40,56.006,93.448,490137.283,1.6566861e-13
2022-02-01 00:43:50,55.370,93.442,489944.264,1.644878e-13
2022-02-01 00:44:00,54.734,93.435,489751.900,1.6269324e-13
2022-02-01 00:44:10,54.097,93.426,489560.285,1.6285093e-13
2022-02-01 00:44:20,53.461,93.417,489369.514,1.6235237e-13
2022-02-01 00:44:30,52.824,93.406,489179.681,1.6382399e-13
2022-02-01 00:44:40,52.187,93.395,488990.882,1.6394481e-13
2022-02-01 00:44:50,51.550,93.383,488803.213,1.6304261e-13
2022-02-01 00:45:00,50.913,93.370,488616.770,1.6492779e-13
2022-02-01 00:45:10,50.276,93.356,488431.650,1.6650732e-13
2022-02-01 00:45:20,49.639,93.342,488247.950,1.6639031e-13
2022-02-01 00:45:30,49.002,93.327,488065.768,1.6887701e-13
2022-02-01 00:45:40,48.365,93.311,487885.200,1.6796089e-13
2022-02-01 00:45:50,47.727,93.294,487706.344,1.6778754e-13
2022-02-01 00:46:00,47.090,93.277,487529.298,1.6851267e-13
2022-02-01 00:46:10,46.452,93.260,487354.160,1.6915936e-13
2022-02-01 00:46:20,45.815,93.241,487181.028,1.6978533e-13
2022-02-01 00:46:30,45.177,93.223,487009.998,1.7190214e-13
2022-02-01 00:46:40,44.539,93.203,486841.170,1.7260573e-13
2022-02-01 00:46:50,43.901,93.184,486674.639,1.7224755e-13
2022-02-01 00:47:00,43.263,93.163,486510.503,1.7478205e-13
2022-02-01 00:47:10,42.625,93.143,486348.858,1.7367742e-13
2022-02-01 00:47:20,41.987,93.122,486189.800,1.7722078e-13
2022-02-01 00:47:30,41.348,93.100,486033.425,1.8004975e-13
2022-02-01 00:47:40,40.710,93.078,485879.825,1.8202115e-13
2022-02-01 00:47:50,40.071,93.056,485729.095,1.8320438e-13
2022-02-01 00:48:00,39.433,93.033,485581.327,1.8531499e-13
2022-02-01 00:48:10,38.794,93.010,485436.612,1.8747764e-13
2022-02-01 00:48:20,38.156,92.987,485295.041,1.8866692e-13
2022-02-01 00:48:30,37.517,92.963,485156.704,1.9003447e-13
2022-02-01 00:48:40,36.878,92.939,485021.690,1.9264771e-13
2022-02-01 00:48:50,36.239,92.915,484890.085,1.947305e-13
2022-02-01 00:49:00,35.600,92.891,484761.978,1.9672417e-13
2022-02-01 00:49:10,34.961,92.866,484637.454,1.9901413e-13
2022-02-01 00:49:20,34.321,92.841,484516.598,2.0104996e-13
2022-02-01 00:49:30,33.682,92.816,484399.496,2.0179883e-13
2022-02-01 00:49:40,33.043,92.790,484286.229,2.0323807e-13
2022-02-01 00:49:50,32.403,92.764,484176.882,2.0423216e-13
2022-02-01 00:50:00,31.764,92.738,484071.536,2.0483098e-13
2022-02-01 00:50:10,31.124,92.712,483970.272,2.048402e-13
2022-02-01 00:50:20,30.485,92.686,483873.169,2.0456297e-13
2022-02-01 00:50:30,29.845,92.659,483780.305,2.0447207e-13
2022-02-01 00:50:40,29.205,92.632,483691.760,2.0570162e-13
2022-02-01 00:50:50,28.565,92.605,483607.608,2.0609453e-13
2022-02-01 00:51:00,27.926,92.578,483527.927,2.0634661e-13
2022-02-01 00:51:10,27.286,92.551,483452.789,2.0782478e-13
2022-02-01 00:51:20,26.646,92.523,483382.270,2.0872177e-13
2022-02-01 00:51:30,26.006,92.496,483316.439,2.101175e-13
2022-02-01 00:51:40,25.365,92.468,483255.367,2.113295e-13
2022-02-01 00:51:50,24.725,92.440,483199.121,2.1174403e-13
2022-02-01 00:52:00,24.085,92.412,483147.769,2.1269544e-13
2022-02-01 00:52:10,23.445,92.384,483101.372,2.1446668e-13
2022-02-01 00:52:20,22.804,92.355,483059.995,2.1637971e-13
2022-02-01 00:52:30,22.164,92.327,483023.696,2.2013022e-13
2022-02-01 00:52:40,21.524,92.298,482992.534,2.2093187e-13
2022-02-01 00:52:50,20.883,92.269,482966.566,2.2379142e-13
2022-02-01 00:53:00,20.243,92.241,482945.846,2.2485122e-13
2022-02-01 00:53:10,19.602,92.212,482930.426,2.2641837e-13
2022-02-01 00:53:20,18.961,92.183,482920.358,2.2864576e-13
2022-02-01 00:53:30,18.321,92.153,482915.691,2.3155971e-13
2022-02-01 00:53:40,17.680,92.124,482916.471,2.3525466e-13
2022-02-01 00:53:50,17.039,92.095,482922.743,2.3632041e-13
2022-02-01 00:54:00,16.399,92.065,482934.550,2.3802705e-13
2022-02-01 00:54:10,15.758,92.036,482951.932,2.3970649e-13
2022-02-01 00:54:20,15.117,92.006,482974.927,2.4209508e-13
2022-02-01 00:54:30,14.476,91.977,483003.571,2.4364663e-13
2022-02-01 00:54:40,13.836,91.947,483037.898,2.4639027e-13
2022-02-01 00:54:50,13.195,91.917,483077.940,2.4948245e-13
2022-02-01 00:55:00,12.554,91.888,483123.726,2.5085103e-13
2022-02-01 00:55:10,11.913,91.858,483175.282,2.536281e-13
2022-02-01 00:55:20,11.272,91.828,483232.634,2.5630189e-13
2022-02-01 00:55:30,10.631,91.798,483295.803,2.5857143e-13
2022-02-01 00:55:40,9.990,91.768,483364.811,2.6069845e-13
2022-02-01 00:55:50,9.349,91.738,483439.673,2.6262878e-13
2022-02-01 00:56:00,8.708,91.707,483520.406,2.6409323e-13
2022-02-01 00:56:10,8.068,91.677,483607.021,2.6413201e-13
2022-02-01 00:56:20,7.427,91.647,483699.530,2.6654129e-13
2022-02-01 00:56:30,6.786,91.617,483797.940,2.6788537e-13
2022-02-01 00:56:40,6.145,91.587,483902.257,2.6910863e-13
2022-02-01 00:56:50,5.504,91.556,484012.484,2.6916687e-13
2022-02-01 00:57:00,4.863,91.526,484128.622,2.7031917e-13
2022-02-01 00:57:10,4.222,91.496,484250.669,2.7139888e-13
2022-02-01 00:57:20,3.581,91.465,484378.621,2.713721e-13
2022-02-01 00:57:30,2.941,91.435,484512.473,2.7135409e-13
2022-02-01 00:57:40,2.300,91.404,484652.215,2.7092619e-13
2022-02-01 00:57:50,1.659,91.374,484797.837,2.7098743e-13
2022-02-01 00:58:00,1.018,91.344,484949.325,2.7013926e-13
2022-02-01 00:58:10,0.377,91.313,485106.665,2.6985025e-13
2022-02-01 00:58:20,-0.263,91.283,485269.837,2.6942533e-13
2022-02-01 00:58:30,-0.904,91.252,485438.822,2.6928167e-13
2022-02-01 00:58:40,-1.545,91.222,485613.597,2.6877975e-13
2022-02-01 00:58:50,-2.185,91.191,485794.136,2.6798997e-13
2022-02-01 00:59:00,-2.826,91.161,485980.412,2.6810117e-13
2022-02-01 00:59:10,-3.466,91.131,486172.395,2.6953053e-13
2022-02-01 00:59:20,-4.107,91.100,486370.052,2.7196195e-13
2022-02-01 00:59:30,-4.747,91.070,486573.350,2.7308426e-13
2022-02-01 00:59:40,-5.388,91.040,486782.249,2.7195301e-13
2022-02-01 00:59:50,-6.028,91.009,486996.712,2.702596e-13
2022-02-01 01:00:00,-6.668,90.979,487216.696,2.660675e-13
2022-02-01 01:00:10,-7.309,90.949,487442.156,2.6231542e-13
2022-02-01 01:00:20,-7.949,90.919,487673.047,2.5999757e-13
2022-02-01 01:00:30,-8.589,90.888,487909.319,2.5848553e-13
2022-02-01 01:00:40,-9.229,90.858,488150.921,2.5817761e-13
2022-02-01 01:00:50,-9.869,90.828,488397.800,2.5801595e-13
2022-02-01 01:01:00,-10.509,90.798,488649.898,2.5710608e-13
2022-02-01 01:01:10,-11.149,90.768,488907.159,2.5673572e-13
2022-02-01 01:01:20,-11.788,90.738,489169.522,2.5584216e-13
2022-02-01 01:01:30,-12.428,90.708,489436.924,2.54023e-13
2022-02-01 01:01:40,-13.068,90.678,489709.299,2.5080485e-13
2022-02-01 01:01:50,-13.707,90.648,489986.582,2.469561e-13
2022-02-01 01:02:00,-14.347,90.619,490268.703,2.4333623e-13
2022-02-01 01:02:10,-14.986,90.589,490555.590,2.4191445e-13
2022-02-01 01:02:20,-15.626,90.559,490847.170,2.4190449e-13
2022-02-01 01:02:30,-16.265,90.530,491143.367,2.4331648e-13
2022-02-01 01:02:40,-16.904,90.501,491444.104,2.4408571e-13
2022-02-01 01:02:50,-17.543,90.471,491749.302,2.4460799e-13
2022-02-01 01:03:00,-18.182,90.442,492058.878,2.4507105e-13
2022-02-01 01:03:10,-18.821,90.413,492372.749,2.4556567e-13
2022-02-01 01:03:20,-19.460,90.384,492690.830,2.4680958e-13
2022-02-01 01:03:30,-20.099,90.355,493013.034,2.485346e-13
2022-02-01 01:03:40,-20.737,90.326,493339.272,2.4822694e-13
2022-02-01 01:03:50,-21.376,90.297,493669.454,2.4823203e-13
2022-02-01 01:04:00,-22.014,90.268,494003.486,2.4730199e-13
2022-02-01 01:04:10,-22.652,90.240,494341.275,2.4685431e-13
2022-02-01 01:04:20,-23.291,90.211,494682.726,2.4682878e-13
2022-02-01 01:04:30,-23.929,90.183,495027.741,2.4608712e-13
2022-02-01 01:04:40,-24.567,90.155,495376.221,2.4347651e-13
2022-02-01 01:04:50,-25.205,90.127,495728.066,2.416142e-13
2022-02-01 01:05:00,-25.842,90.099,496083.174,2.3802729e-13
