,N,Bias,MAE,RMSE,RMS%,r,MAPE(%),logRMSE
JB08,20.0,-9.466330862652141e-31,1.425544869425868e-14,1.7615674646516822e-14,23.885732691370563,0.20784488059977674,19.14840577068419,0.09723844890418123
MSIS,20.0,-1.8932661725304283e-30,7.23831610353832e-15,7.96190739123422e-15,10.726762419325327,0.4499513107647989,9.705241978095971,0.04694694426398131
POD,20.0,0.0,9.421588448232908e-15,1.62508577760812e-14,21.429908440576277,0.3364310873507577,12.42281976156063,0.09187442839169195
EDR,,,,,,,,
TLE,20.0,1.072850831100576e-29,5.47730878382787e-15,6.39970066378699e-15,8.325841329580792,0.12395916027316027,7.230765813880757,0.03636091847313443
