,N,Bias,MAE,RMSE,RMS%,r,MAPE(%),logRMSE
JB08,10.0,1.8932661725304283e-30,4.7921938538962885e-15,5.865602571965961e-15,13.528091697849288,0.295007028647837,10.735341204223772,0.05442185065006033
MSIS,10.0,0.0,4.963293853196907e-15,5.709939482700279e-15,12.583839378322109,0.6865284737506161,10.881232586775976,0.057669715726843714
POD,9.0,-7.012096935297882e-31,1.808408291234204e-14,2.88609437745303e-14,61.85512563692911,0.035598310799481794,38.798862157515465,0.28185273590355203
EDR,10.0,5.048709793414476e-30,5.68105030539299e-15,6.039911021296988e-15,12.81984217942532,0.13676313503659174,12.256882568695925,0.05744435180171571
TLE,10.0,-2.524354896707238e-30,3.620741877063374e-15,4.016496917632843e-15,8.972060444120658,0.5358847192872106,7.995795130434277,0.03860018530780567
