UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,JB08,DTM2000,NRLMSISE00
2024-05-09 23:06:42,-4403938.371793957,3161590.313372003,-4258445.94582684,-3018.571499485508,3726.8887247696894,5894.889813543388,,,,-5.206045727845776e-08,1.6048475082186542e-07,-5.48623013685301e-09,6.900669082035476e-13,3.827710854330435e-13,3.9688380316718944e-13,4.501815359488122e-13
2024-05-09 23:07:42,-4575290.251655666,3378126.9155171057,-3895672.906732007,-2691.045691647328,3488.344233687867,6193.149923413163,,,,9.656844124350528e-08,3.107197077412138e-08,-1.4579461460328957e-07,-1.0051315220234165e-12,4.05073842062036e-13,4.391857484306711e-13,4.89562481211066e-13
2024-05-09 23:08:42,-4726624.786219892,3579883.6653690557,-3515808.385938139,-2351.5682890557014,3234.404270894693,6464.392325828735,,,,1.4122387970161299e-07,-2.335848225953896e-08,1.890140808313845e-07,7.748301745408454e-13,4.2798492322626155e-13,4.82725649350109e-13,5.289683958141958e-13
2024-05-09 23:09:42,-4857268.918144498,3765969.4439949133,-3120510.7228531465,-2001.6161665649383,2966.167383988364,6707.394007115179,,,,-1.8212766228486998e-07,9.486340069031485e-08,-3.958374206192161e-08,3.632865328068945e-13,4.5123840649617453e-13,5.256516572703048e-13,5.67420490546636e-13
2024-05-09 23:10:42,-4966639.759221984,3935561.0832934575,-2711508.0307936827,-1642.7171642961025,2684.799150608368,6921.053667248876,,,,-6.498041660307763e-08,1.2653539105400569e-07,-4.8031906896284227e-08,1.0931777917999289e-13,4.745252913101567e-13,5.661321011929626e-13,6.040403175988175e-13
2024-05-09 23:11:42,-5054247.461763149,4087907.2130447193,-2290590.66332332,-1276.4435866507354,2391.5262989204066,7104.398722548563,,,,3.104834433997894e-08,4.708911127693227e-08,-5.848215689496783e-08,-3.25624628271254e-13,4.974944428606196e-13,6.025704968617403e-13,6.381511094069054e-13
2024-05-09 23:12:42,-5119697.66081837,4222331.752102476,-1859603.3525895523,-904.4045088869401,2087.6306951740044,7256.5898180522445,,,,-2.1035153885406999e-07,8.32203417289179e-08,3.7569467314924054e-07,2.9386648452541315e-12,5.197459485384865e-13,6.337161759836431e-13,6.693231892753828e-13
2024-05-09 23:13:42,-5162693.44597314,4338237.064607478,-1420437.137758095,-528.2384083681984,1774.4452247474428,7376.923016988789,,,,-2.8600007162538077e-07,1.9830652675523197e-07,-7.825739589684133e-08,-6.802960466938597e-14,5.409515929057575e-13,6.586688616224444e-13,6.97349427761898e-13
2024-05-09 23:14:42,-5183036.967375367,4435107.002826415,-975021.0813051497,-149.60768228944465,1453.352093473355,7464.836688427605,,,,-3.3336827787167067e-07,9.921421018077581e-08,1.915666223428758e-07,1.545008935756966e-12,5.608771353957121e-13,6.768312879727096e-13,7.221634592548561e-13
2024-05-09 23:15:42,-5180630.6074317675,4512509.519373263,-525313.4703177334,229.81089541145832,1125.7700622169598,7519.918496330434,,,,-3.8243145361605e-07,1.5702826328123365e-07,5.483076825907318e-08,4.791875646520936e-13,5.792790660851913e-13,6.879027726221203e-13,7.437366252270415e-13
2024-05-09 23:16:42,-5155477.533203384,4570098.546966275,-73292.90222904665,608.3358360014447,793.1457450245131,7541.903084858905,,,,-3.5093712824618706e-08,-1.9598183520486145e-08,3.130344586321776e-07,2.2063077947122747e-12,5.95929224646185e-13,6.920000519730664e-13,7.619930335355999e-13
2024-05-09 23:17:42,-5107681.809867127,4607615.608317677,379050.4764199391,984.2859758486161,456.9521756740908,7530.671669437466,,,,-4.580609012094783e-07,1.9439444098878766e-07,2.6395767177556095e-07,1.5475210766222137e-12,6.106290948622528e-13,6.899194808374617e-13,7.767676569895572e-13
2024-05-09 23:18:42,-5037448.151504632,4624891.292989007,829723.9623688452,1355.9899456531275,118.68310220425911,7486.258380537182,,,,-1.2454625775148997e-07,-4.920703755573186e-08,7.05829575675665e-07,4.849931909381002e-12,6.232180385484634e-13,6.834331960774024e-13,7.878217569322613e-13
2024-05-09 23:19:42,-4945081.017577261,4621846.137617365,1276741.448504164,1721.7946534819775,-220.15799493754645,7408.8485930414545,,,,-4.157131945348169e-07,4.458079407854143e-07,4.794103782845838e-07,2.604850072945978e-12,6.335807889111339e-13,6.753938484926211e-13,7.949206009880688e-13
2024-05-09 23:20:42,-4830983.361167682,4598491.006599354,1718132.5209211817,2080.0721100118144,-558.0656035822138,7298.779979316467,,,,4.330360070525785e-09,2.6361504978922312e-08,4.99456023206335e-07,3.454917137555942e-12,6.41651642806636e-13,6.694108723741453e-13,7.979532699048768e-13
