UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,
2024-10-11 05:56:12,-178335.8385930173,-1949040.2816166203,6593992.266450899,-2800.9837281407117,6807.689366318324,1932.4289689225195,,,,1.0853260324905634e-06,-2.614176525916889e-06,-7.200419016584192e-07,-2.1170469778597115e-11,
2024-10-11 05:57:12,-345880.99334243266,-1536603.561652198,6695352.961598745,-2781.8130247954764,6935.172530165573,1445.0310625930438,,,,-1.2299903479062735e-07,5.67495947789709e-07,3.1521748766749624e-08,4.118119801139468e-12,
2024-10-11 05:58:12,-511909.4158674743,-1117428.1318217206,6767269.831776754,-2750.444815064235,7032.232430849382,951.3259023904467,,,,-2.0999516803232865e-07,6.234654661430028e-07,2.106650640598673e-07,4.918284134178176e-12,
2024-10-11 05:59:12,-675693.1591629233,-693352.5677010224,6809429.054364341,-2707.0177199825275,7098.4517914551425,453.47050200119,,,,-1.6137547176331424e-07,5.895154787660672e-07,4.254581043028338e-08,4.421502070463951e-12,
2024-10-11 06:00:12,-836514.1255557353,-266236.5249509971,6821646.745495743,-2651.7215043195733,7133.545206087207,-46.36193472180672,,,,-6.351039560925642e-08,5.488807888198721e-07,1.1275088951379075e-07,3.885985053409723e-12,
2024-10-11 06:01:12,-993667.14188613,162047.20860392798,6803869.723152098,-2584.797087712068,7137.360692974136,-545.989380805031,,,,-5.423880011790061e-08,4.7483799353598144e-07,1.6744382591582507e-07,3.2751705216522744e-12,
2024-10-11 06:02:12,-1146463.0056563104,589620.7569944131,6756175.748179031,-2506.535742168188,7109.880571217407,-1043.230723835979,,,,2.5066543285490184e-08,2.773947248568831e-07,6.877873914845622e-08,1.750509291893179e-12,
2024-10-11 06:03:12,-1294231.4609436374,1014609.2085890238,6678773.1971339155,-2417.2774803755456,7051.221437783881,-1535.9146509522843,,,,-1.365099100425482e-08,3.7517027196010133e-07,-1.1641532182693481e-10,2.5513883917750758e-12,
2024-10-11 06:04:12,-1436324.0773160162,1435148.6676737377,6572000.205899201,-2317.409492115828,6961.63363096752,-2021.8886311966514,,,,5.5822885425271807e-08,3.456637276411101e-07,1.5449715995430324e-07,1.8703050116494135e-12,
2024-10-11 06:05:12,-1572117.0405620823,1849394.2429850956,6436323.303085093,-2207.364977448829,6841.50019453496,-2499.026655996907,,,,1.0658161886389905e-07,2.0440061287985145e-07,-1.7387447925898414e-08,1.1489284951464477e-12,
2024-10-11 06:06:12,-1701013.8729904932,2255528.0127557293,6272335.578262998,-2087.621778269972,6691.337288659603,-2965.2376731863346,,,,1.2163989948632548e-07,2.79372743605677e-07,1.0008199158306752e-07,1.2545190905735857e-12,
2024-10-11 06:07:12,-1822448.062838384,2651767.0050004767,6080754.256978727,-1958.700371944974,6511.792918300347,-3418.4767553014904,,,,1.6373046030082605e-07,3.1624377028194317e-07,1.8955327973912972e-08,1.5925301016559485e-12,
2024-10-11 06:08:12,-1935885.548827435,3036370.9476088253,5862417.659425001,-1821.1618352634948,6303.641962512558,-3856.7532824053087,,,,9.648262588868306e-08,3.337935061686892e-07,1.9171548082397294e-07,1.1292450516642026e-12,
2024-10-11 06:09:12,-2040827.114763189,3407649.8324652193,5618281.743903853,-1675.6060533334385,6067.784713758616,-4278.138167550085,,,,1.8144423963306622e-07,2.9871360052169393e-07,2.893810622239812e-07,2.545458740162789e-13,
2024-10-11 06:10:12,-2136810.6056759064,3763971.365915046,5349416.126863526,-1522.6678710570577,5805.24396138467,-4680.773293134274,,,,2.3815327754306281e-07,3.6960947635833463e-07,-3.940613080288813e-08,1.87029103372166e-12,
2024-10-11 06:11:12,-2223412.937458661,4103768.181716839,5056999.603447069,-1363.0146414327064,5517.160791823033,-5062.878574350297,,,,4.664868313852821e-08,6.555509557415462e-07,1.2493050949302642e-07,2.772447381445315e-12,
2024-10-11 06:12:12,-2300252.0081401607,4425544.8760106,4742315.227810289,-1197.3446297807893,5204.792073571639,-5422.760495143924,,,,1.5171771972077863e-07,5.103469362666146e-07,1.1665921206827079e-07,1.7472400900402615e-12,
2024-10-11 06:13:12,-2366988.4767013188,4727884.79166111,4406744.839129564,-1026.3846035969675,4869.5048386743465,-5758.821148415854,,,,1.6668913138673247e-07,6.948677313545204e-07,-5.021193150156478e-08,3.3235053646064934e-12,
2024-10-11 06:14:12,-2423327.384950644,5009456.436783334,4051763.0692450833,-850.8865167948782,4512.769878772201,-6069.566512067293,,,,-1.4136769976857977e-08,8.114386220725578e-07,-1.0304586606224575e-07,4.078728362589932e-12,
