UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,Unnamed: 14,latitude,longitude,altitude,AccelerometerDensity,NRLMSISE-00
2023-04-23 10:08:27,-6330066.614002739,456449.9818451796,2618368.3002980696,-2911.0762655664475,63.448238674234304,-7044.146281786007,,,,-2.485853762834722e-07,-5.957331739026017e-09,1.3626924744158941e-07,-1.9979228260443177e-13,,22.417090331991908,172.86619769855932,490368.3008927744,6.5179093e-13,7.619274e-13
2023-04-23 10:08:42,-6372853.228039125,457338.3902307417,2512347.0017192266,-2793.669712899926,55.00316816029565,-7091.701039900907,,,,-2.61985827698652e-07,-4.403989206647197e-08,8.686952090997124e-08,9.516159682316593e-14,,21.458776076979284,172.82294275036904,490148.158470238,6.4831913e-13,7.588902e-13
2023-04-23 10:08:57,-6413872.7911874745,458099.99826417427,2405627.112968363,-2675.4803593228053,46.54230240243374,-7137.287115121563,,,,-2.678257100541259e-07,-1.757644152444726e-08,5.1136162415588167e-08,2.951102147110616e-13,,20.500315622774483,172.7794365988681,489936.43046883575,6.4271371e-13,7.560068e-13
2023-04-23 10:09:12,-6453113.890823043,458734.592544454,2298238.2956166794,-2556.5412414550965,38.06801164121809,-7180.8915108736965,,,,-1.965613547483258e-07,-7.0928741768838685e-09,-2.3274564497910433e-08,5.636038718368811e-13,,19.5417145232395,172.73569450640875,489733.4337352202,6.3918568e-13,7.53289e-13
2023-04-23 10:09:27,-6490565.445442066,459241.9834351551,2190210.3393311803,-2436.885553067206,29.58266848278228,-7222.501607163532,,,,-2.238272749366388e-07,-1.3762150308238574e-08,5.0153535102737123e-08,1.5365034448945956e-13,,18.582978474046417,172.69173110381448,489539.298443042,6.3684963e-13,7.5074235e-13
2023-04-23 10:09:42,-6526217.041674711,459622.0290809536,2081573.2779291188,-2316.54678984798,21.08864789991907,-7262.105545841128,,,,-1.5112889784063557e-07,-1.3110184271525329e-08,4.9787384437394167e-08,-1.010858192217299e-14,,17.624113321590407,172.64756043805633,489354.3248598298,6.3484501e-13,7.483706e-13
2023-04-23 10:09:57,-6560058.601787267,459874.6113696429,1972357.2618013984,-2195.5585886193876,12.58832650993493,-7299.691854124855,,,,-2.961002074641783e-07,-3.2824165385747506e-08,5.3664244603623956e-08,2.1684069609149617e-13,,16.665125042576058,172.60319602052732,489178.62606857833,6.3623153e-13,7.4617526e-13
2023-04-23 10:10:12,-6592080.722456566,459999.6593803848,1862592.6634832683,-2073.954848817439,4.08408514153183,-7335.249838862432,,,,-2.808906192086625e-07,-3.76749094144202e-08,1.0016146756441913e-07,-1.2865823645810616e-13,,15.706019764287497,172.5586508722774,489012.48311990534,6.3790687e-13,7.4415783e-13
2023-04-23 10:10:27,-6622274.339854825,459997.12601481023,1752309.9605094676,-1951.769591667692,-4.421693630009788,-7368.769195662857,,,,-2.816765576341141e-07,-7.564386006464474e-09,1.8000159585085385e-08,3.5091447578016114e-13,,14.74680373255864,172.51393756094672,488855.98914004257,6.4396376e-13,7.4233013e-13
2023-04-23 10:10:42,-6650631.073725285,459867.0122730573,1641539.828268343,-1829.037062939861,-12.926624454491137,-7400.240395550864,,,,-3.29767811280135e-07,-3.486142485797927e-10,-1.8237098498019577e-08,6.211042665844649e-13,,13.787483317030611,172.46906823489272,488709.4061526304,6.1411176e-13,7.4066827e-13
2023-04-23 10:10:57,-6677142.8868903965,459609.3430338865,1530313.035519106,-1705.7916180626692,-21.428321560138095,-7429.654296839598,,,,-2.903195337466969e-07,1.656763726209931e-09,1.0221868462778616e-08,3.5263318692158013e-13,,12.82806499450774,172.4240546612923,488572.8078311425,6.3860111e-13,7.3919495e-13
2023-04-23 10:11:12,-6701802.430918429,459224.1905920408,1418660.5266508283,-1582.067826556719,-29.924400263793505,-7457.002531580089,,,,-2.3095076073786913e-07,-1.792973880476722e-09,-8.264363615673177e-08,8.262728040968592e-13,,11.868555364592671,172.37890826136248,488446.4352107725,6.3799361e-13,7.378868e-13
2023-04-23 10:11:27,-6724602.703452001,458711.6510354561,1306613.3278094134,-1457.9003603502988,-38.41247675136502,-7482.277124316144,,,,-2.679782102887885e-07,-3.845484930486975e-09,-1.9312790255909817e-08,4.503865706472185e-13,,10.908961122874778,172.33364013997306,488330.3403500745,6.313743e-13,7.3674237e-13
2023-04-23 10:11:42,-6745537.397685293,458071.8682088588,1194202.616538237,-1333.324086910561,-46.89016959640269,-7505.470895824719,,,,-1.7516471828571414e-07,4.845576384582273e-09,-2.4557622602117135e-08,3.5139821030982913e-13,,9.949289066297208,172.28826111412536,488224.7431438527,6.2532005e-13,7.3575656e-13
2023-04-23 10:11:57,-6764600.556019998,457305.0097846695,1081459.6400140063,-1208.3739615674003,-55.35509869852149,-7526.577069105787,,,,-2.7275347846966724e-07,6.374752392623861e-09,-9.957331625898291e-09,3.399477326208724e-13,,8.98954607231564,172.2427817417907,488129.6744660113,6.4858853e-13,7.34914e-13
2023-04-23 10:12:12,-6781786.922136286,456411.2909892956,968415.7725492768,-1083.0850955628252,-63.80488687395361,-7545.589679818178,,,,-2.49415512243445e-07,-8.574763121771412e-09,-1.1314493786329651e-09,2.3478167088688105e-13,,8.029739100707884,172.19721234927624,488045.333421309,6.669993e-13,7.34207e-13
2023-04-23 10:12:27,-6797091.591019242,455390.9507996489,855102.4461123003,-957.4926683060884,-72.23715881751342,-7562.503170196947,,,,-3.252331701730782e-07,-2.4138395948725133e-08,-4.348549409449731e-08,5.400963589365211e-13,,7.069875179262758,172.15156305623455,487971.7295979183,6.592589e-13,7.3363456e-13
2023-04-23 10:12:42,-6810510.361595146,454244.27564067335,741551.196158259,-831.631975963305,-80.64954382172692,-7577.312796123172,,,,-2.8959964559760465e-07,-5.037239114713543e-08,-2.74688124468625e-08,3.8106503988314513e-13,,6.109961407837873,172.10584379963456,487909.0392088177,6.7184465e-13,7.3315957e-13
2023-04-23 10:12:57,-6822039.3859567,452971.57565860864,627793.603611887,-705.538365300904,-89.03967436540589,-7590.014218947334,,,,-3.0271333173459425e-07,-3.787751756689772e-08,-5.5286472733229175e-08,5.355405252967101e-13,,5.150004939186173,172.06006435755972,487857.2486500828,6.8295338e-13,7.3278243e-13
2023-04-23 10:13:12,-6831675.524921088,451573.2084368456,513861.327789189,-579.2472687297007,-97.40519107479362,-7600.60390825151,,,,-3.244685764514088e-07,-1.5288256216550167e-08,-9.020417690575044e-08,7.362475838312884e-13,,4.190012973103548,172.01423437122205,487816.51218604867,6.8769787e-13,7.3249523e-13
2023-04-23 10:13:27,-6839415.993834202,450049.5550715224,399786.0612221867,-452.79415668618566,-105.74373929719847,-7609.078737878586,,,,-3.1373949660462586e-07,2.674286236903356e-09,-9.230172914875825e-08,7.102202243664407e-13,,3.229992747646544,171.96836336884954,487786.7940344686,6.8766602e-13,7.322746e-13
2023-04-23 10:13:42,-6845258.717432296,448401.043272616,285599.5509156967,-326.2145660651599,-114.05297511675784,-7615.436390483095,,,,-1.827111191232689e-07,-8.311976107400199e-09,-1.4632494055311085e-07,9.887508671748335e-13,,2.269951536154686,171.9224607894641,487768.2244713508,6.9838765e-13,7.3210405e-13
2023-04-23 10:13:57,-6849201.9759322675,446628.1241812471,171333.56505917225,-199.54405962931497,-122.33056048725568,-7619.674956100853,,,,-2.252639248467858e-07,-1.9733203848737453e-08,-8.974472862077756e-08,6.15264534799109e-13,,1.3098966365876796,171.8765360015354,487760.7435790257,7.0412019e-13,7.3196587e-13
2023-04-23 10:14:12,-6851244.762083235,444731.2960492745,57019.90210781735,-72.81823715459159,-130.57417010423393,-7621.793345481187,,,,-2.254154640723982e-07,-3.439245421787973e-08,-6.264142871081901e-09,5.761199904692197e-14,,0.3498353662511029,171.83059832062045,487764.4590864103,7.0413863e-13,7.318432e-13
2023-04-23 10:14:27,-6851386.42461621,442711.0803890758,-57309.63065695607,53.9272924483448,-138.7814859438663,-7621.79087905607,,,,-3.3545850897098717e-07,-1.7883708514077057e-08,-7.27474452760779e-08,4.533186071511874e-13,,-0.6102249482998351,171.78465703330684,487779.2884030467,7.0673465e-13,7.316768e-13
2023-04-23 10:14:42,-6849627.023657568,440568.04464436334,-171623.22091465496,180.65692074317943,-146.95020636309548,-7619.66769527456,,,,-3.2122762583242093e-07,-1.67434273112832e-08,-1.4712996565524605e-07,8.966362162965249e-13,,-1.570276984318382,171.73872142024965,487805.3147267662,7.0857461e-13,7.3147743e-13
2023-04-23 10:14:57,-6845966.975257906,438302.7791277132,-285889.0597971751,307.33504588047924,-155.07803847518588,-7615.4243400924415,,,,-2.725042627105268e-07,-3.2979264652510665e-08,-1.598054242268887e-07,9.580044859802228e-13,,-2.530313425586971,171.6928007757385,487842.43080900103,7.1221636e-13,7.312388e-13
2023-04-23 10:15:12,-6840407.40776935,435915.9196958188,-400075.3572850482,433.92609188398586,-163.1627080379204,-7609.062171475354,,,,-2.0027319713733505e-07,-2.946338928389025e-08,-1.174667280667841e-07,6.831340211470912e-13,,-3.490326972239284,171.64690442947312,487890.6963771916,7.1384694e-13,7.3094097e-13
2023-04-23 10:15:27,-6832949.805299058,433408.12499173573,-514150.3389633258,560.3945030644135,-171.20195005859637,-7600.582953607089,,,,-3.189282047344477e-07,-1.4803957393283442e-08,-1.036128198794728e-07,5.144130584311808e-13,,-4.4503103449787655,171.60104176499556,487949.9809621872,7.1932007e-13,7.3058687e-13
2023-04-23 10:15:42,-6823596.362672784,430780.0992598496,-628082.2739865022,686.7047790071883,-179.19351789804992,-7589.989263534196,,,,-2.806944223721075e-07,-5.77576231286514e-09,-1.1926841081422168e-07,6.004890476365673e-13,,-5.410256300376545,171.55522223819875,488020.3207259839,7.2404523e-13,7.3013384e-13
2023-04-23 10:15:57,-6812349.629485283,428032.56911445095,-741839.4592305272,812.8214560098386,-187.13517448432904,-7577.284082709073,,,,-2.636466263084003e-07,-1.339468735928051e-08,-2.0116426602267978e-07,1.104736120664913e-12,,-6.370157629787062,171.5094554023912,488101.5615625017,7.165884e-13,7.2958615e-13
2023-04-23 10:16:12,-6799212.8636886645,425166.3050481195,-855390.2588877286,938.7091619435856,-195.024702660789,-7562.471197344716,,,,-2.44862677689639e-07,-8.753723790277945e-08,-8.087681191426557e-08,3.356601603566894e-13,,-7.330007172781166,171.4637509360855,488193.71561062743,7.1906796e-13,7.2892446e-13
2023-04-23 10:16:27,-6784189.6765642855,422182.09966116666,-968703.0770146422,1064.3325757902332,-202.8598969777727,-7545.554791170598,,,,-2.774253005100036e-07,-9.135319933850641e-08,-8.87489868262037e-08,3.306818078466186e-13,,-8.289797818801068,171.4181186591848,488296.6046978242,7.2087637e-13,7.281318e-13
2023-04-23 10:16:42,-6767284.384353103,419080.79010653973,-1081746.4098082583,1189.65648940022,-210.638578898268,-7526.539833221479,,,,-4.768294754597946e-07,-2.701719015174575e-08,-2.023379521709501e-07,8.091873630340704e-13,,-9.249522528074143,171.372568551348,488410.2166623052,7.1774973e-13,7.2719494e-13
2023-04-23 10:16:57,-6748501.65519641,415863.2353058124,-1194488.8051603427,1314.6457502722897,-218.35858312198064,-7505.431684369203,,,,-3.889559483383209e-07,-9.44119815660116e-09,-2.3100114443508346e-07,1.0308336193006563e-12,,-10.209174323205698,171.32711078091813,488534.3494923974,7.1120123e-13,7.261038e-13
2023-04-23 10:17:12,-6727846.859877211,412530.3367024268,-1306898.9256013057,1439.2653156297724,-226.0177703828439,-7482.236487528677,,,,-1.8482876917857993e-07,6.349020942320038e-08,-3.719330980977986e-07,2.107054573140104e-12,,-11.168746299148058,171.28175573705158,488668.9683942795,7.0889741e-13,7.248502e-13
2023-04-23 10:17:27,-6705325.719266453,409083.0170235832,-1418945.4970365933,1563.4802026341467,-233.614011672984,-7456.960784028721,,,,-2.68148584225969e-07,3.1640968622959065e-08,-1.779294995785108e-07,7.579236697297887e-13,,-12.128231623956731,171.2365140497591,488813.8491201415,7.0456273e-13,7.234277e-13
2023-04-23 10:17:42,-6680944.6519451225,405522.2416096468,-1530597.3842331443,1687.2555584749043,-241.14519298307164,-7429.611926810771,,,,-1.9927106187367377e-07,-4.431927724812823e-08,-9.215931950912193e-08,3.0242088155549066e-13,,-13.087623556518976,171.19139661598527,488968.9344701867,7.0105432e-13,7.2181437e-13
2023-04-23 10:17:57,-6654710.4244947,401848.9969466154,-1641823.5275556303,1810.556610198602,-248.6092087805293,-7400.197676033603,,,,-3.7123886009737816e-07,-1.9262708428335884e-08,-2.365854427921477e-07,9.123433597841769e-13,,-14.04691544393322,171.14641462737276,489133.97854069143,6.9060842e-13,7.200187e-13
2023-04-23 10:18:12,-6626630.497788595,398064.3114898531,-1752593.0308981645,1933.348774252038,-256.00397244124264,-7368.72660911272,,,,-2.693367378014955e-07,-1.868387211612088e-08,-2.674955243975319e-07,1.2255174714094272e-12,,-15.00610074244546,171.10157960097328,489308.9048082683,6.8436246e-13,7.1803804e-13
2023-04-23 10:18:27,-6596712.678040607,394169.2344518558,-1862875.0859604944,2055.597571815423,-263.3274092952171,-7335.207706697499,,,,-1.732709140611633e-07,9.80705178177388e-09,-2.7326150497941626e-07,1.386085428965742e-12,,-15.965173010537594,171.0569034102469,489493.44877188344,6.7157535e-13,7.1585955e-13
2023-04-23 10:18:42,-6564965.458534145,390164.8561042794,-1972639.0721354696,2177.2687536023873,-270.5774735804725,-7299.650745116092,,,,-1.3907442486527088e-07,4.33746366046428e-08,-2.015920870235277e-07,9.74586757946195e-13,,-16.92412593599432,171.01239831963753,489687.5148175287,6.6564413e-13,7.1350066e-13
2023-04-23 10:18:57,-6531397.674337652,386052.28715181537,-2081854.4684789707,2298.328191347892,-277.7521327735819,-7262.065895964972,,,,-2.531165854691153e-07,-5.75065144947651e-08,-2.0537726941327605e-07,7.798041556102554e-13,,-17.882953321707763,170.96807701827257,489890.81970018224,6.5520905e-13,7.109507e-13
2023-04-23 10:19:12,-6496018.840590072,381832.6789721367,-2190490.965005896,2418.74201133882,-284.84937839731333,-7222.464116235122,,,,-1.5602410385895382e-07,-1.4577809293037094e-07,-2.92077276142777e-07,1.4942706460938734e-12,,-18.841649112317207,170.9239526557609,490103.24954407674,6.5053825e-13,7.082268e-13
2023-04-23 10:19:27,-6458838.810506778,377507.2029630396,-2298518.363303054,2538.476478064892,-291.86721368133476,-7180.856754384234,,,,-2.94161280223193e-07,-9.550454860285384e-08,-3.504528316433664e-07,1.5146762679967693e-12,,-19.80020738064393,170.88003888459443,490324.5035597747,6.4462289e-13,7.0532024e-13
2023-04-23 10:19:42,-6419868.109538344,373077.0699298306,-2405906.7002858766,2657.4981542752653,-298.803664636714,-7137.255939342344,,,,-2.615265390915056e-07,-1.2920651648595793e-07,-8.42876231033074e-08,-4.6167169918337377e-14,,-20.758622363882836,170.83634990477685,490554.4512743457,6.4432597e-13,7.0225244e-13
2023-04-23 10:19:57,-6379117.596554345,368543.51024730294,-2512626.136000651,2775.7737642617467,-305.65677486019194,-7091.6741796336855,,,,-3.4980657837024864e-07,3.4516228375469644e-08,-2.8934015539050506e-07,9.020570074391744e-13,,-21.716888439368994,170.79290050872495,490792.7756079198,6.4806881e-13,6.990248e-13
2023-04-23 10:20:12,-6336598.791865159,363907.7931606848,-2618647.0876884656,2893.2703802273154,-312.4246355097989,-7044.124721686908,,,,-5.91676363015381e-07,1.1811478162204737e-07,-4.15286926180869e-07,9.916806319552668e-13,,-22.67500016004537,170.74970612813505,491039.32817224227,6.490979e-13,6.9567176e-13
2023-04-23 10:20:27,-6292323.544259167,359171.2069187375,-2723940.106762942,3009.9552442615113,-319.1053623023566,-6994.621171057131,,,,-2.8765093862404e-07,-4.13566019208389e-08,-4.781367612949339e-07,2.100316112458758e-12,,-23.63295222866214,170.70678289148887,491293.77432077506,6.4882267e-13,6.921878e-13
2023-04-23 10:20:42,-6246304.354995985,354335.07691391977,-2828476.024133029,3125.7959300889593,-325.6971216285631,-6943.177831900904,,,,-6.418486453441119e-08,-5.986200041219193e-08,-5.790804049610188e-07,3.236626544094294e-12,,-24.59073953367237,170.66414768549322,491555.9491443041,6.4717455e-13,6.8860336e-13
2023-04-23 10:20:57,-6198554.048810863,349400.7468286776,-2932225.815595677,3240.760176789625,-332.1980994590223,-6889.809363435518,,,,-1.485629059772009e-07,-1.229438899574831e-07,-3.469313036852384e-07,1.6437331439480545e-12,,-25.54835711998184,170.62181821679363,491825.50208726694,6.4469337e-13,6.8492895e-13
2023-04-23 10:21:12,-6149086.091870376,344369.5963617095,-3035160.7570045213,3354.8160532297657,-338.60650941008674,-6834.531146519787,,,,-8.057182210308157e-08,-1.377522552692412e-07,-2.256205431372394e-07,1.1115966452469482e-12,,-26.505800221307663,170.5798130821573,492102.25163313776,6.4345269e-13,6.8118845e-13
2023-04-23 10:21:27,-6097914.268584859,339243.02298482845,-3137252.279765444,3467.931806149956,-344.9205795131628,-6777.358921860541,,,,-1.594582066388739e-07,-4.2370608521746795e-08,-3.891109536802162e-07,1.7698399347170488e-12,,-27.463064234812,170.53815184089885,492385.8313958868,6.4074647e-13,6.7740475e-13
2023-04-23 10:21:42,-6045052.994908379,334022.45924605185,-3238472.1374366404,3580.076064001754,-351.1385678141263,-6718.309147915186,,,,-1.277743786332053e-07,1.7760742321293321e-09,-3.983668639406801e-07,1.8708379633526832e-12,,-28.420144756636276,170.496855096855,492676.04584216577,6.3880886e-13,6.736085e-13
2023-04-23 10:21:57,-5990516.999647371,328709.35498312354,-3338792.2499514767,3691.21765247373,-357.25874921350373,-6657.398634964651,,,,-1.185949418669452e-07,2.9157955605541026e-08,-3.964414858614873e-07,1.848125356142576e-12,,-29.377037553380553,170.45594458482805,492972.5157373879,6.3428319e-13,6.69811e-13
2023-04-23 10:22:12,-5934321.631474011,323305.1941164881,-3438184.880591687,3801.325804491511,-363.2794360159537,-6594.644882833407,,,,-1.232889310642804e-07,4.2571117575551654e-08,-3.64477855896439e-07,1.619229506935086e-12,,-30.333738599070653,170.41544326724437,493275.0333973526,6.3046453e-13,6.660418e-13
2023-04-23 10:22:27,-5876482.545594403,317811.4774349186,-3536622.469257659,3910.369961935816,-369.1989593926016,-6530.06573198297,,,,-1.6307189643072206e-07,3.244962593074163e-08,-4.624758878080115e-07,1.9998280560466705e-12,,-31.290244043439365,170.37537543728206,493583.20798624353,6.2441015e-13,6.623197e-13
2023-04-23 10:22:42,-5817016.003484606,312229.7391178013,-3634077.818976033,4018.319995270661,-375.0156885763053,-6463.679695879508,,,,-1.1459332593943829e-07,7.516284372677262e-09,-5.055916467711086e-07,2.366553956342866e-12,,-32.24655024932505,170.3357668310012,493896.8194334276,6.2227762e-13,6.586789e-13
2023-04-23 10:22:57,-5755938.566709471,306561.5294297015,-3730523.919553619,4125.145993979787,-380.7280116340522,-6395.505620292318,,,,-6.698251286962886e-08,-4.539753301058269e-08,-5.004763075078245e-07,2.4825203339563764e-12,,-33.20265376051072,170.2966447587236,494215.46534766903,6.2209243e-13,6.551323e-13
2023-04-23 10:23:12,-5693267.390919046,300808.42958528583,-3825934.144791641,4230.818495042544,-386.3343539076138,-6325.5630071985925,,,,-1.2307733499028473e-08,-9.354870289524089e-08,-4.493899403712476e-07,2.385717901283605e-12,,-34.15855134127347,170.25803825221283,494538.91587675625,6.2199091e-13,6.5171094e-13
2023-04-23 10:23:27,-5629019.925376852,294972.03653421754,-3920282.0652185753,4335.308264917119,-391.833160014124,-6253.871683403132,,,,-5.2801884642406094e-08,-7.236317844938611e-08,-4.835397851010725e-07,2.3832803950094624e-12,,-35.11423993871397,170.21997820806016,494866.7600262313,6.2775305e-13,6.484258e-13
2023-04-23 10:23:42,-5563214.199715118,289053.97921604465,-4013541.654277496,4438.586540481477,-397.2229143973861,-6180.452118813302,,,,-1.349806488804006e-09,-9.1510057365074e-08,-4.980819117150759e-07,2.6244280092500805e-12,,-36.06971671842113,170.18249754430923,495198.75975541194,6.3064854e-13,6.4530363e-13
2023-04-23 10:23:57,-5495868.529836483,283055.901631207,-4105687.0915280273,4540.624799575019,-402.502123593963,-6105.325100479504,,,,3.9819941122232194e-08,-6.901132504344433e-08,-5.271695453501479e-07,2.893598280351966e-12,,-37.024979029834576,170.1456314001181,495534.4963985097,6.3645497e-13,6.4236767e-13
2023-04-23 10:24:12,-5427001.796356542,276979.4760338247,-4196692.9780814005,4641.395013463099,-407.6693426847902,-6028.512040921691,,,,1.2791928405420094e-07,-6.656159157181207e-08,-4.465265650566153e-07,2.7973799353447703e-12,,-37.98002444725125,170.1094173553315,495873.72351566417,6.4005484e-13,6.3961873e-13
2023-04-23 10:24:27,-5356633.158931055,270826.3888764639,-4286534.130757832,4740.869406135544,-412.7231517056073,-5950.034659868969,,,,1.194493508549499e-07,-8.053684591446952e-08,-4.842989893560912e-07,2.939970961674325e-12,,-38.93485073022175,170.07389565189163,496216.01523993496,6.5017032e-13,6.37091e-13
2023-04-23 10:24:42,-5284782.328663513,264598.3551517915,-4375185.807661874,4839.020719054099,-417.66218196699606,-5869.9152804175,,,,1.5601423619671098e-07,-9.256374056132444e-09,-3.7884245607244793e-07,2.5192702378471135e-12,,-39.889455862376,170.03910944424806,496561.1208233418,6.5791377e-13,6.347782e-13
2023-04-23 10:24:57,-5211469.287924688,258297.10358837087,-4462623.491571867,4935.82195655621,-422.485087843877,-5788.176518833694,,,,2.622864530010816e-07,-4.852447782477398e-08,-4.1116300497634484e-07,3.1214102626576905e-12,,-40.843838009595565,170.00510508914394,496908.61092100525,6.7552173e-13,6.3269827e-13
2023-04-23 10:25:12,-5136714.552706777,251924.389318252,-4548823.122676975,5031.246657010236,-427.19056469368314,-5704.8415606979315,,,,2.2714580349969538e-07,-3.9693475784030596e-08,-4.089977432286674e-07,2.9512412495882048e-12,,-41.79799556030849,169.97193246882856,497258.2291078174,6.8704822e-13,6.3085225e-13
2023-04-23 10:25:27,-5060538.902267649,245481.98035807413,-4633760.874367503,5125.268625496778,-431.7773260596875,-5619.933872226516,,,,2.453351761744216e-07,-4.2579567094414024e-08,-3.472192071640734e-07,2.72695440898249e-12,,-42.75192708063211,169.93964534746257,497609.5411395546,7.1255036e-13,6.2925213e-13
2023-04-23 10:25:42,-4982963.63530646,238971.6698593481,-4717413.395427487,5217.862199914553,-436.2441172460113,-5533.477472865496,,,,3.335691109995764e-07,-1.417326639385763e-07,-4.3146395789506187e-07,3.5409394359131373e-12,,-43.705631348860614,169.9083017748907,497962.2882822274,7.2822923e-13,6.279016e-13
2023-04-23 10:25:57,-4904010.305740912,232395.26334620093,-4799757.57625023,5309.001989697083,-440.5897032107082,-5445.496659841549,,,,2.687033724413368e-07,-7.156859699319895e-08,-4.178634824825167e-07,3.155768601204506e-12,,-44.659107312681414,169.87796453493343,498316.035008089,7.6513226e-13,6.2679365e-13
2023-04-23 10:26:12,-4823700.968921621,225754.590698353,-4880770.798272388,5398.663157599046,-444.8128957667112,-5356.016288274092,,,,3.702624233881125e-07,-5.8312481454603216e-08,-2.110856902604042e-07,2.6674854437964586e-12,,-45.61235412587945,169.84870165127958,498670.5202531969,7.8603614e-13,6.259257e-13
2023-04-23 10:26:27,-4742057.927128056,219051.4936808021,-4960430.6927388385,5486.821152766103,-448.9125328562498,-5265.0614843660605,,,,3.392356831000143e-07,-8.881854274278569e-08,-2.893171560103269e-07,2.8953328737534473e-12,,-46.56537110163769,169.82058696487616,499025.3072633768,8.1642424e-13,6.2529056e-13
2023-04-23 10:26:42,-4659103.968922176,212287.83724406175,-5038715.399084024,5573.452016586763,-452.88751008385793,-5172.657900761733,,,,2.4244118268512693e-07,-5.9566085508500066e-08,-2.584871001687361e-07,2.296048837033778e-12,,-47.51815774290807,169.79370078387038,499380.1365470024,8.2534429e-13,6.2488626e-13
2023-04-23 10:26:57,-4574862.120966305,205465.49715617223,-5115603.31458396,5658.532087100978,-456.73674949386486,-5078.831443661198,,,,3.726382695745656e-07,-8.951381574862084e-08,-2.616576324498965e-07,2.9417590432552178e-12,,-48.47071369982184,169.76813063314057,499734.5738680188,8.3340903e-13,6.2469924e-13
2023-04-23 10:27:12,-4489355.876041711,198586.36926976277,-5191073.359691411,5742.0382967116075,-460.4592212274758,-4983.608507046479,,,,4.411449499031051e-07,-1.049731850333302e-07,-3.156072807541932e-07,3.513873807862887e-12,,-49.423038810168975,169.74397211318836,500088.3607986903,8.3978287e-13,6.247168e-13
2023-04-23 10:27:27,-4402608.956040793,191652.3596165947,-5265104.719986348,5823.947875529749,-464.05391957614864,-4887.015729090677,,,,3.754703339353682e-07,-5.91389028858913e-08,-1.950134400630077e-07,2.679351141344886e-12,,-50.375133040283494,169.7213298555956,500441.064976088,8.6282088e-13,6.249322e-13
2023-04-23 10:27:42,-4314645.533181508,184665.39486036857,-5337677.118380801,5904.238650136484,-467.51988733547313,-4789.080236949313,,,,4.658865284667968e-07,-3.878255361300376e-08,-1.2175654973134442e-07,2.836061672858929e-12,,-51.32699650564743,169.70031862199608,500792.43157771666,8.7557758e-13,6.2531946e-13
2023-04-23 10:27:57,-4225489.999937888,177627.41117077708,-5408770.550233507,5982.888754951824,-470.85619264068896,-4689.829399310916,,,,3.6307432971227627e-07,-3.2806366540016896e-08,-2.1236536440483178e-07,2.694020113769403e-12,,-52.27862942490287,169.68106459074244,501142.03298410994,8.9988995e-13,6.2586324e-13
2023-04-23 10:28:12,-4135167.179482678,170540.3621095441,-5478365.563357983,6059.876959281472,-474.06195648150106,-4589.291062013669,,,,4.1456960264696363e-07,-4.7424509819204985e-08,-3.806678083861925e-08,2.2931090691843504e-12,,-53.23003215103497,169.66370684429583,501489.619687208,9.0787228e-13,6.2655e-13
2023-04-23 10:28:27,-4043702.105577315,163406.20981533118,-5546442.985072139,6135.182357617498,-477.1363263585619,-4487.493296907727,,,,4.163771256671112e-07,-7.250365988142883e-08,-1.4280480176154242e-07,2.7340297803699447e-12,,-54.18120511110951,169.64839906774685,501834.7702836523,9.2486761e-13,6.273609e-13
2023-04-23 10:28:42,-3951120.2236392754,156226.93334251957,-5612984.208256672,6208.784710311743,-480.0785029618486,-4384.464602741564,,,,2.7725571172254604e-07,-4.2765140984002414e-08,-4.069129921902005e-08,1.6257467413341822e-12,,-55.13214882837274,169.63531153221345,502177.2417949491,9.3742422e-13,6.282719e-13
2023-04-23 10:28:57,-3857447.1797886384,149004.51963825282,-5677970.911750223,6280.6641088576325,-482.88771228302136,-4280.233679146666,,,,3.942351565200397e-07,-5.7051616764169934e-08,-1.0389218108031173e-07,2.496301770964889e-12,,-56.08286385943139,169.6246334159169,502516.6200346911,9.5258374e-13,6.292737e-13
2023-04-23 10:29:12,-3762709.011299857,141740.97030500404,-5741385.352660418,6350.801303455208,-485.5632283311485,-4174.829602388337,,,,3.515791862085394e-07,-6.780682099138957e-08,-1.7836853327679594e-07,2.5491870914677773e-12,,-57.03335081591861,169.6165755316807,502852.66912955773,9.5745792e-13,6.303313e-13
2023-04-23 10:29:27,-3666931.9464492784,134438.2941677407,-5803210.079813153,6419.177368403288,-488.104348699236,-4068.2816342655337,,,,4.2077484785352226e-07,-5.564039545769006e-08,-6.732722646063395e-08,2.542576287463237e-12,,-57.98361028362363,169.61137351842612,503184.98265599454,9.7780692e-13,6.3143436e-13
2023-04-23 10:29:42,-3570142.5863664662,127098.51428607876,-5863428.230638436,6485.774015689228,-490.5104172986352,-3960.619402078047,,,,3.948230720141055e-07,-6.542051109170721e-08,-6.447148415134052e-08,2.41253799053402e-12,,-58.93364281915883,169.60929162099646,503513.3324010307,9.8721339e-13,6.3255987e-13
2023-04-23 10:29:57,-3472367.7133900747,119723.66006648252,-5922023.239670709,6550.573276569532,-492.7808025371002,-3851.8727168378286,,,,3.506367658445697e-07,-4.0749846580423466e-08,-1.849026443068169e-08,2.023198736456082e-12,,-59.88344887274514,169.61062719626838,503837.32007067057,1.0301506e-12,6.336928e-13
