UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,
2024-10-09 14:23:42,-509201.82914518984,2784389.810459512,6235505.377865378,-1618.1211781183147,6760.7058162088615,-3134.7928512421126,,,,7.829405087589336e-07,-3.62021144528768e-06,1.2637084729760772e-06,-2.5070225204030487e-11,
2024-10-09 14:24:42,-605084.7689768663,3183540.1724387417,6033653.3513298845,-1576.791843291721,6539.373579597286,-3591.104690963521,,,,-9.062283756744449e-08,-3.8849561434517454e-07,3.2377533099037237e-07,-3.0068347018812033e-12,
2024-10-09 14:25:42,-698276.5969904223,3568532.919145755,5804893.298384871,-1528.4508767827651,6288.959680112988,-4031.394735278853,,,,-3.146102945938978e-07,-1.718198898714718e-07,1.8327158368691698e-07,-1.1311055634844987e-12,
2024-10-09 14:26:42,-788362.9259627867,3937655.829659389,5550245.611231876,-1473.3134643111885,6010.574736440148,-4453.706028618686,,,,-1.8540425927859872e-07,-6.521609030585296e-08,1.2404713967129055e-07,-5.676943389352441e-13,
2024-10-09 14:27:42,-874943.1483502658,4289267.089017127,5270845.759838671,-1411.623785977531,5705.453803661688,-4856.160976165819,,,,-1.667501141611183e-07,-3.576890783563158e-08,1.5036606004770192e-07,-5.91337249941827e-13,
2024-10-09 14:28:42,-957632.1841294528,4621802.559687181,4967939.295838547,-1343.6552156035125,5374.950306841278,-5236.968936467381,,,,-2.615377829862098e-07,-4.1523491312034366e-08,1.7881185954138346e-07,-6.838205477106456e-13,
2024-10-09 14:29:42,-1036062.2031289204,4933782.737570056,4642876.424378926,-1269.708967629977,5020.530951640726,-5594.433384915824,,,,-2.499359308405502e-07,9.147233193118609e-09,3.0414639695663936e-09,2.9147448482984693e-13,
2024-10-09 14:30:42,-1109884.2448479212,5223819.377192231,4297106.135734871,-1190.1127781100229,4643.770200525088,-5926.959213031007,,,,-2.931599141220431e-07,1.3676771093429352e-07,2.070573108525764e-07,-2.0897311843356818e-13,
2024-10-09 14:31:42,-1178769.7905269465,5490621.792978206,3932169.8718187273,-1105.2200640105107,4246.344101270233,-6233.061286770189,,,,-3.2139953543008914e-07,1.230646562433435e-07,1.3982360869135846e-07,2.1608948410383325e-15,
2024-10-09 14:32:42,-1242412.2556673763,5733002.682305766,3549694.7135155657,-1015.4082903924607,3830.021560906735,-6511.370803335426,,,,-3.277220745889764e-07,1.07035377894249e-07,7.181720462767771e-08,2.2957042886091867e-13,
2024-10-09 14:33:42,-1300528.3978577629,5949883.517536004,3151386.256830664,-921.0778507181241,3396.6585958512046,-6760.640606860503,,,,-3.430650841185212e-07,1.4764846767434392e-07,7.647003164024113e-08,2.5053757967566853e-13,
2024-10-09 14:34:42,-1352859.6456168052,6140299.577576819,2739021.071859745,-822.6503789031024,2948.191140528566,-6979.753387715444,,,,-3.8597979501453494e-07,1.8067200269200612e-07,3.720048580291291e-08,4.948880191222148e-13,
2024-10-09 14:35:42,-1399173.3030644925,6303404.442334723,2314438.7064801804,-720.5664277284662,2486.6250873267236,-7167.728069419911,,,,-3.9304857213373623e-07,2.5392201674634407e-07,2.8861019352177664e-08,5.930631886936097e-13,
2024-10-09 14:36:42,-1439263.6188500533,6438473.903499155,1879533.3617375337,-615.2830949452468,2014.0264644881618,-7323.7246356825135,,,,-4.406801636935853e-07,2.6173437905896435e-07,-7.915560917837183e-08,1.1584996442893851e-12,
2024-10-09 14:37:42,-1472952.713912757,6544909.266653725,1436245.324915729,-507.27214264415846,1532.5116310041776,-7447.04738604983,,,,-4.560878956727521e-07,2.399465888203167e-07,-1.2569454366229138e-08,5.808466185853029e-13,
2024-10-09 14:38:42,-1500091.408757981,6622240.112483319,986552.2053861257,-397.0181078626187,1044.2384643087316,-7537.148702316322,,,,-4.240623565632262e-07,2.3755375444522997e-07,-1.1779912489906508e-07,1.0971205689055695e-12,
2024-10-09 14:39:42,-1520559.9117802717,6670126.471608894,532459.9341447148,-285.01556174641854,551.3954673378682,-7593.632409497532,,,,-4.536050826065008e-07,2.6081804627153815e-07,-2.0388829524708996e-07,1.5333746208237713e-12,
2024-10-09 14:40:42,-1534268.3485833546,6688360.344807048,75993.63999233111,-171.76682889138945,56.19164863447799,-7616.255103120981,,,,-4.806329205742088e-07,2.606815439065713e-07,-2.3059799607316744e-07,1.5609431480836568e-12,
2024-10-09 14:41:42,-1541157.165026063,6676866.641593009,-380811.58056626486,-57.77987362997246,-439.1535739072762,-7604.92810711753,,,,-4.687875141407005e-07,2.4529884079527164e-07,-2.180994624900734e-07,1.3292041815082082e-12,
2024-10-09 14:42:42,-1541197.3869398572,6635703.464270725,-835919.9757424232,56.434403399976915,-932.4218021123179,-7559.718372874497,,,,-4.6719167690056906e-07,1.555120920926356e-07,-3.106908850192269e-07,1.8361792758299573e-12,
2024-10-09 14:43:42,-1534390.7188008707,6565061.704448432,-1287304.4572438083,170.3646653539434,-1421.4068474206251,-7480.847383402736,,,,-4.1777980297474926e-07,8.60246505141049e-08,-3.2506417757538486e-07,1.8887831989715263e-12,
2024-10-09 14:44:42,-1520769.4958582893,6465264.00043863,-1732955.8293814808,283.5016925788116,-1903.9251491849816,-7368.689800260721,,,,-4.580171029111568e-07,1.2917546410307068e-07,-4.4166044288473927e-07,2.430244791258006e-12,
2024-10-09 14:45:42,-1500396.467045282,6336763.038767554,-2170891.903557593,395.3413572920868,-2377.8272174925733,-7223.770551045911,,,,-4.2160231839005746e-07,1.7844552502310762e-08,-4.2280104439740285e-07,2.403442585254416e-12,
2024-10-09 14:46:42,-1473364.4353556968,6180139.220471837,-2599166.384069993,505.386225890503,-2841.006679506807,-7046.760544876424,,,,-4.0642965681847443e-07,-6.833729226940477e-08,-4.5342175125639983e-07,2.691194514121986e-12,
2024-10-09 14:47:42,-1439795.7915072385,5996097.816354239,-3015877.5441528675,613.1479329331929,-3291.409279925637,-6838.473908833306,,,,-4.010729091064036e-07,-8.289410047268575e-08,-5.128481408434027e-07,2.988706886277832e-12,
2024-10-09 14:48:42,-1399841.8952023517,5785465.531563764,-3419176.6813579514,718.1494810924139,-3727.042997318652,-6599.863068874775,,,,-3.4130091819406516e-07,-2.4191254510697036e-07,-4.702700042713559e-07,3.181728299849146e-12,
