Epoch,Computed Density,JB08 Density,DTM2000 Density,NRLMSISE00 Density,x,y,z,xv,yv,zv,accx,accy,accz
2018-12-31 21:59:57,6.336747630472477e-11,4.412909431170483e-14,5.324108010276706e-14,8.571045839610131e-14,2047728.6175256472,997109.3428760228,6464709.769043459,6274.841434628562,3524.9179205674236,-2533.8217379289413,8.334961547173947e-06,4.612081345056751e-06,-2.6181501509014993e-06
2018-12-31 22:00:12,9.333833374080486e-11,4.456616628185158e-14,5.3474079280517924e-14,8.560068184696114e-14,2141563.018217615,1049842.4679734143,6425805.5376590965,6236.13145497242,3506.007176128374,-2653.263382602918,1.2085216393398213e-05,6.749637017078314e-06,-4.424194388619185e-06
2018-12-31 22:00:27,-1.741693348205227e-11,4.502571886639084e-14,5.371518775788898e-14,8.547208847600522e-14,2234803.80707633,1102284.6447970723,6385115.215398334,6195.689362649334,3486.1229451860327,-2771.9781778261768,-2.2801449333087476e-06,-1.238573039241686e-06,8.032246903155738e-07
2018-12-31 22:00:42,-2.4394708088643388e-11,4.549809928094656e-14,5.3966327000769936e-14,8.53289574505441e-14,2327425.0947887404,1154421.316163286,6342649.9922987055,6153.52609554872,3465.2705603506192,-2889.9330170119324,-3.211506389266816e-06,-1.7102938059121442e-06,1.130630227663687e-06
2018-12-31 22:00:57,3.8123800089939194e-12,4.598356157516121e-14,5.4229770255439134e-14,8.517624249837495e-14,2419401.064409534,1206237.960278142,6298421.267234146,6109.652794224532,3443.4554707006423,-3007.09487251604,4.77194088688293e-07,2.6742978742611e-07,-2.2925960063702178e-07
2018-12-31 22:01:12,5.503051560369908e-12,4.6482003220444586e-14,5.4507544429072686e-14,8.501849968919305e-14,2510706.1884643617,1257720.196906914,6252441.27442421,6064.081409888818,3420.6835911877856,-3123.4310324649277,7.257581362551946e-07,3.7678375353067395e-07,-2.700843104719297e-07
2018-12-31 22:01:27,-1.577189920007455e-12,4.699342935273546e-14,5.4801862488947875e-14,8.486063350461725e-14,2601315.070907095,1308853.7110031997,6204722.60707753,6016.824245370311,3396.961041084871,-3238.9089320724356,-1.5577540235511833e-07,-7.359806519779966e-08,2.1162182850531508e-07
2018-12-31 22:01:42,-1.1434863033335085e-12,4.751770219458828e-14,5.5114871916558204e-14,8.47074472294041e-14,2691202.5519335326,1359624.306714698,6155278.459013424,5967.89419930636,3372.294291076103,-3353.4962791315006,-1.4969466999303904e-07,-1.281491117666178e-07,9.670509726333876e-09
2018-12-31 22:01:57,2.8907611077050513e-13,4.8054837488969324e-14,5.544892404265707e-14,8.456409072427241e-14,2780343.5996008925,1410017.8524389747,6104122.337453112,5917.304481714463,3346.6899912896433,-3467.1609325382033,-7.082899600163728e-09,1.3914000840387075e-08,-9.765177289011717e-08
2018-12-31 22:02:12,-7.353526526886908e-13,4.8604642932522277e-14,5.580621517995419e-14,8.443544635289708e-14,2868713.457170145,1460020.3543789578,6051268.402614705,5865.068952324079,3320.155158218099,-3579.8710830221194,-1.5764908400939248e-07,-6.572041133523499e-08,-7.519391687083044e-08
2018-12-31 22:02:27,-6.143655385698694e-13,4.9167071382946144e-14,5.618910791401972e-14,8.432666520126974e-14,2956287.5087946383,1509617.8900813933,5996731.13421013,5811.201787395803,3292.6969844224836,-3691.5950953089045,-8.346187341246036e-08,-1.408492655841087e-08,5.374266986990506e-08
2018-12-31 22:02:42,-4.2546519482540993e-13,4.974187964673925e-14,5.659978906757787e-14,8.42426032621833e-14,3043041.4269934692,1558796.6846629353,5940525.636929685,5755.717779602799,3264.323000372978,-3802.301698275049,-5.580240802771641e-08,3.403456472206301e-08,7.765425369399281e-08
2018-12-31 22:02:57,-1.6318110353521115e-13,5.032897592707527e-14,5.704058347711564e-14,8.418834108493877e-14,3128951.0334279505,1607543.0393096197,5882667.3265746785,5698.6320241936855,3235.040903963962,-3911.959804883591,-7.870751161931366e-08,-3.19220612166049e-08,-9.140750734104586e-08
2018-12-31 22:03:12,-2.504733124617283e-13,5.092806148399153e-14,5.751359223103518e-14,8.416861061498052e-14,3213992.4579624934,1655843.411915095,5823172.238412088,5639.960210306291,3204.8587248774293,-4020.5387002929056,-8.789715577606216e-08,-5.214480669479826e-08,-9.073798157288593e-08
2018-12-31 22:03:27,-9.672897327302525e-13,5.153899094182255e-14,5.802101725051861e-14,8.418832822697342e-14,3298141.988957114,1703684.3415096847,5762056.714159444,5579.71832426481,3173.7846599938025,-4128.007857092471,-1.5975103107024324e-07,-7.598079054815798e-08,4.201037739903768e-09
2018-12-31 22:03:42,-3.914483577803888e-13,5.216140704587582e-14,5.856478880546377e-14,8.425202647772573e-14,3381376.2405511294,1751052.5349627933,5699337.701870827,5517.922947249663,3141.82724319958,-4234.337125400798,-1.0832018038087199e-07,-3.810408477633587e-08,-5.944996939177827e-08
2018-12-31 22:03:57,-7.646910251006872e-13,5.279510908389882e-14,5.914689745863914e-14,8.43643915429857e-14,3463671.994130068,1797934.7853443695,5635032.449977465,5454.590958959317,3108.995177397105,-4339.496551612018,-1.4107919721340068e-07,-6.614971903573519e-08,-1.516312586602453e-08
2018-12-31 22:04:12,-9.425529334397732e-13,5.343967742432592e-14,5.976900719742115e-14,8.452969197219852e-14,3545006.37428499,1844318.0626874596,5569158.802082655,5389.7398383081845,3075.297504546024,-4443.456589693696,-2.2956684286867812e-07,-1.107695584146029e-07,-1.0270834227554815e-07
2018-12-31 22:04:27,-1.2081643897372775e-12,5.40948517813702e-14,6.043279796096966e-14,8.475232135991434e-14,3625356.681898533,1890189.4282897178,5501734.896149725,5323.3873605366,3040.7434350445465,-4546.187908012191,-1.765885171423065e-07,-9.849884596846437e-08,4.339097881000953e-08
2018-12-31 22:04:42,-1.8394786866392517e-12,5.476014514251643e-14,6.113956379493391e-14,8.503621967745547e-14,3704700.5798141053,1935536.1315441355,5432779.452410077,5255.551886972618,3005.3425139878223,-4647.661624955594,-2.487668107065133e-07,-1.552507886692922e-07,8.902943537947294e-08
