UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,
2024-10-10 16:41:12,1381969.892320443,-5779569.565665426,3392206.132218617,-707.7236538781018,3727.921193655179,6628.761661688802,,,,7.41761313927114e-07,-1.6486306080309987e-06,-3.0807402353616453e-06,-2.270428806364838e-11,
2024-10-10 16:42:12,1336445.447303339,-5543127.68059082,3782021.8410603907,-809.1870489851273,4150.514428192176,6360.246306805222,,,,2.880889793388519e-07,3.269775286085519e-07,3.813065525548609e-07,2.975466720559589e-12,
2024-10-10 16:43:12,1284940.4506987361,-5281881.8241813695,4154866.5272681583,-907.000722190838,4554.411098998906,6063.277018563802,,,,1.851930497842602e-08,5.37666048572305e-07,3.9827262909852834e-07,4.064356953885802e-12,
2024-10-10 16:44:12,1227687.1660735458,-4997008.537649993,4509073.105570209,-1000.7248050373297,4937.8014700989515,5739.2129955355,,,,-1.6435812932869e-08,1.1295155273316482e-06,9.395351519003725e-08,5.1437390289711256e-12,
2024-10-10 16:45:12,1164943.6805168707,-4689790.121404617,4843059.761176806,-1089.9393473079317,5298.97184487262,5389.536552223598,,,,1.216152165639528e-07,1.0298598827063188e-06,9.559785656421127e-07,8.795129272397047e-12,
2024-10-10 16:46:12,1096992.5858029975,-4361608.519334866,5155337.094728465,-1174.2475450117347,5636.315644634192,5015.843758243633,,,,3.4221159683767155e-08,7.046033614344083e-07,4.805885414072009e-07,5.326311621809845e-12,
2024-10-10 16:47:12,1024139.5949492723,-4013938.7592819715,5444514.655379521,-1253.2756356707819,5948.3377620646625,4619.836374166351,,,,7.405243218627788e-08,5.560612370558715e-07,2.6151285403841484e-07,3.716707212824882e-12,
2024-10-10 16:48:12,946712.1001912691,-3648341.9837374547,5709307.092004423,-1326.6751070289367,6233.66422018511,4203.313360006265,,,,-5.073101494446064e-09,9.175018709228766e-07,-1.2583723485448672e-07,4.369650844274259e-12,
2024-10-10 16:49:12,865057.6172200995,-3266458.0432470087,5948539.550657317,-1394.1236707555133,6491.045385173424,3768.1575413874416,,,,-1.637692355060949e-07,1.0960390781633578e-06,-3.278974958220715e-08,6.073331528618931e-12,
2024-10-10 16:50:12,779542.2208734998,-2869997.9932468073,6161152.494046092,-1455.3250567397556,6719.358149853331,3316.3289092346095,,,,8.892520808601034e-08,8.24133308263697e-07,-1.5553824095349e-07,4.118429863912063e-12,
2024-10-10 16:51:12,690548.9396139849,-2460736.35967457,6346206.122094666,-1510.011036763032,6917.610695071566,2849.857329117688,,,,6.228717952527774e-08,8.401749846953521e-07,-1.1531537946751769e-07,4.539083098251109e-12,
2024-10-10 16:52:12,598475.9823322485,-2040503.1468012948,6502884.270896019,-1557.9437590111027,7084.945920420938,2370.8323727888755,,,,-5.205810427177937e-08,7.454159693942586e-07,-2.3726547482283422e-07,4.045089937669054e-12,
2024-10-10 16:53:12,503734.9311740557,-1611175.6805509545,6630497.743738114,-1598.915321271856,7220.644344561611,1881.395649909918,,,,4.114494911444666e-08,6.742154941008494e-07,-3.3831653034610554e-07,3.513167977069626e-12,
2024-10-10 16:54:12,406748.93459994416,-1174670.2069218273,6728487.17011765,-1632.7484189034221,7324.128487041495,1383.7310191970307,,,,-3.068362397495861e-08,7.456487101098475e-07,-3.7866712609968545e-07,4.207595899227616e-12,
2024-10-10 16:55:12,307950.8162063289,-732933.3397055835,6796425.187947772,-1659.2978685629237,7394.963509921019,880.0532423178754,,,,-3.29078854721665e-08,6.105683022505914e-07,-3.3478772110129285e-07,3.6081532482945062e-12,
2024-10-10 16:56:12,207781.13713041996,-287933.5043131591,6834018.022875029,-1678.451018823438,7432.857359552767,372.5991017399676,,,,4.286384885920924e-08,4.6825355159985094e-07,-5.122841457705363e-07,2.71837117450201e-12,
2024-10-10 16:57:12,106686.24404917005,158347.65857533392,6841106.549627452,-1690.1277592428808,7437.661780675609,-136.3814496214325,,,,-4.184860705191973e-08,3.702421785822807e-07,-3.985145351492747e-07,2.4324779349099503e-12,
2024-10-10 16:58:12,5116.303764781565,603923.9438149703,6817666.791390529,-1694.2806893705545,7409.3726677163895,-644.635059946749,,,,-7.791025739833923e-08,2.716100144795064e-07,-6.364694957738948e-07,2.161693069671381e-12,
2024-10-10 16:59:12,-96476.63711321168,1046813.196935419,6763809.854122332,-1690.8946735499508,7348.129251547109,-1149.9135995814916,,,,-1.1884800354966529e-07,2.2183537562447952e-07,-3.402190085211032e-07,1.8788558848027546e-12,
2024-10-10 17:00:12,-197640.61477612704,1485045.9182115642,6679781.346920655,-1679.9876223320757,7254.2137238377745,-1649.9835491767437,,,,-6.448153372362597e-08,1.575023778066509e-08,-4.914451015025634e-07,8.773905382169207e-13,
2024-10-10 17:01:12,-297925.72384629305,1916673.763989347,6565960.224423606,-1661.6101963547499,7128.04891057251,-2142.634730538984,,,,-5.401329983278913e-08,7.496568965592587e-08,-4.889628169024718e-07,1.4163785047364663e-12,
2024-10-10 17:02:12,-396886.06699308613,2339777.9676635843,6422857.148149085,-1635.8452796376919,6970.197661671094,-2625.688842803042,,,,-6.652374490156987e-08,-6.880889191762662e-08,-3.8549637704221595e-07,5.459490263587745e-13,
2024-10-10 17:03:12,-494081.6862839153,2752477.6756971315,6251112.280791759,-1602.8078685556118,6781.360522570686,-3097.0087712382383,,,,-9.428796565735809e-08,-6.295240684295322e-08,-4.760005616333274e-07,1.017262024393012e-12,
2024-10-10 17:04:12,-589080.4788882169,3152938.1359525095,6051492.56148649,-1562.6448685302216,6562.3731246112875,-3554.507333663133,,,,3.2970221552908185e-08,-5.04565722536654e-08,-4.679212644020936e-07,1.0866116722529008e-12,
2024-10-10 17:05:12,-681460.09602457,3539378.728911687,5824888.450035944,-1515.534151800229,6314.203928399212,-3996.1556701497157,,,,-1.0305102926544407e-07,-1.8684510116884212e-07,-6.122060405289176e-07,1.2089043750475226e-12,
2024-10-10 17:06:12,-770809.7570998394,3910080.8504103785,5572310.163938527,-1461.683399673866,6037.951029370007,-4419.992420609693,,,,-1.8309336724531278e-07,2.242238599237112e-07,-8.292974387202889e-07,4.469366938403325e-12,
2024-10-10 17:07:12,-856732.0326024704,4263395.559986736,5294883.346348658,-1401.3300986109086,5734.837602041842,-4824.132724851006,,,,-2.9077378305153445e-07,4.5537948789586835e-07,4.1232879333108485e-07,8.607161217008197e-13,
2024-10-10 17:08:12,-938844.6466353256,4597750.93914905,4993844.199094174,-1334.7415291315915,5406.206699938289,-5206.777845527032,,,,5.038115191702275e-08,-6.932112048829708e-07,9.429754754819442e-09,-3.2543149642488906e-12,
2024-10-10 17:09:12,-1016782.1937610563,4911659.084041466,4670534.121500817,-1262.212762571141,5053.515569148426,-5566.22071534288,,,,-1.6945359737619015e-07,-2.4694583444784257e-07,-2.214851013704333e-07,1.7170427948539486e-13,
2024-10-10 17:10:12,-1090197.8031410398,5203722.888989875,4326393.913096891,-1184.0660926949838,4678.331815157305,-5900.85723280386,,,,-1.7650141947989084e-07,-1.3188386382978479e-07,-1.529047901627223e-07,4.191388339699852e-13,
2024-10-10 17:11:12,-1158764.695106374,5472642.333362639,3962957.344077421,-1100.6487139413568,4282.322770180438,-6209.193004989409,,,,-1.7766805515684325e-07,-1.303386145679042e-07,-1.746571696159549e-07,6.110986597540367e-13,
2024-10-10 17:12:12,-1222177.6489700489,5717220.286493768,3581844.4435734116,-1012.3320539306033,3867.2499059760307,-6489.848264749306,,,,-2.5025538064049613e-07,-5.17473397465551e-08,-8.037638288271864e-08,4.85291608263704e-13,
2024-10-10 17:13:12,-1280154.4233686626,5936367.975819026,3184754.4058193066,-919.5101307295507,3434.9623546162466,-6741.565108014392,,,,-1.918708421033699e-07,-9.892995933569182e-08,-1.8989304617633707e-07,9.433708121046425e-13,
